tract_geoid,freq_peak_am_tph,freq_early_tph,weekend_weekday_ratio,rail_trip_share,headway_peak_am_min,headway_early_min,neighbor_mean_equity_score,neighbor_mean_headway_peak,n_neighbors,trend_commute_public_transit_pct,trend_commute_drove_alone_pct,trend_commute_wfh_pct,trend_mean_commute_time_min,equity_priority_score,equity_tier,composite_need,composite_access_deficit,deficit_actual,deficit_predicted,residual,risk_tier,projected_need_2027,projected_need_category_2027,proj_pov_2027,proj_veh_2027,flag_worsening,flag_fragile,tract_status
12086007603,45.333333333333336,4.333333333333333,0.5184365781710915,0.4542772861356932,24.09355692918193,22.90571428571428,0.0730905064398238,41.77345980392157,7,-0.72857142857174,-3.134285714286371,2.122857142857543,1.5828571428577205,0.128570452052279,High,0.2618307637083689,0.4910441012786515,0.3332653882077199,0.34233558,-0.00907019357176,Low,58.12685714285715,High,15.105714285714283,31.72,False,False,3. Stable / Low-Moderate
12086007610,0.0,0.0,0.0,0.0,120.0,120.0,0.1027239457436667,26.99051207024044,0,-1.7742857142863488,-0.7485714285702452,3.2085714285714757,-1.0028571428574875,0.0500523803754016,Low,0.1239397963924716,0.4038443004771782,0.5103439855380962,0.52166295,-0.0113189649776508,High,34.45733333333334,Low,18.37,9.310000000000002,True,False,3. Stable / Low-Moderate
12086007605,23.0,2.5,0.6925837320574163,0.0,45.33274509803921,30.0,0.0582452111249436,30.345003401360543,5,0.2457142857142712,-0.6285714285717096,0.8800000000001956,-0.4114285714287087,0.0965038303095417,Moderate,0.1709602978336037,0.5644809440111602,0.4047294905575287,0.40508518,-0.0003556856719481,Moderate,29.051047619047623,Low,12.088571428571427,10.90857142857143,True,False,3. Stable / Low-Moderate
12086007607,0.0,0.0,0.0,0.0,120.0,120.0,0.1027239457436667,26.99051207024044,0,-0.2257142857141699,0.2599999999995753,2.242857142857747,0.7885714285714056,0.079818162202215,Low,0.1693434660988682,0.4713388950927378,0.5273587472133043,0.5621944,-0.0348356597729322,High,10.978666666666667,Low,8.46,0.6199999999999999,False,False,3. Stable / Low-Moderate
12086007708,0.0,0.0,0.0,0.0,120.0,120.0,0.1027239457436667,26.99051207024044,0,0.0600000000001164,0.4028571428573406,0.1628571428574191,-2.048571428572196,0.095990641147707,Moderate,0.1872314738163866,0.51268432166401,0.5435958680473328,0.6141656,-0.0705697360671996,Critical,30.366666666666667,Low,10.15,13.64,False,False,3. Stable / Low-Moderate
12086007706,0.0,0.0,0.0,0.0,120.0,120.0,0.1027239457436667,26.99051207024044,0,-0.0399999999999627,-1.7600000000005,1.617142857142893,-1.8771428571431756,0.0746280661433917,Low,0.1420166935858449,0.5254879849620024,0.5405155952015995,0.5580615,-0.0175458853205562,High,28.133333333333333,Low,8.7,13.27,True,False,3. Stable / Low-Moderate
12086007704,10.0,1.6666666666666667,0.9411764705882352,0.0,30.054666666666662,30.0,0.088890744618034,38.371940730837785,5,-0.5114285714288551,-1.242857142857474,3.851428571429704,0.0200000000000847,0.066581048561335,Low,0.1155320211883714,0.5762995217817288,0.4896542892779463,0.4310671,0.0585871801699751,Moderate,3.483428571428572,Low,2.902857142857143,0.0,False,False,3. Stable / Low-Moderate
12086007705,41.66666666666666,5.333333333333333,0.7157142857142857,0.0,31.411136363636363,33.125,0.0665158377955235,29.363277045345228,6,-1.126711274072398,-0.3066802823119379,0.6735024913388856,-1.5439210423231138,0.0812776589265265,Low,0.1449073369521971,0.5608940212139767,0.4053128690271323,0.39794967,0.0073632032422965,Moderate,28.74590476190476,Low,21.92,1.8314285714285703,False,False,3. Stable / Low-Moderate
12086007801,8.333333333333334,1.6666666666666667,0.0,0.0,42.50416666666667,32.0,0.0634423881567425,37.02133333333333,4,0.0514285714286912,-6.742857142859185,5.985714285716139,-1.160000000000345,0.1088732905764214,Moderate,0.1572914123596987,0.6921756817050302,0.5127928864069011,0.499044,0.0137488853044536,High,3.915428571428572,Low,3.262857142857143,0.0,False,False,3. Stable / Low-Moderate
12086007809,0.0,0.0,0.0,0.0,120.0,120.0,0.1027239457436667,26.99051207024044,0,-2.5942857142868907,0.3657142857151715,0.645714285714402,-0.451428571429027,0.065203669413138,Low,0.1401959394915543,0.4650895714213321,0.5637853471923104,0.58490926,-0.0211239130806693,Critical,16.066666666666666,Low,0.0,12.05,False,False,3. Stable / Low-Moderate
12086007805,45.66666666666666,2.833333333333333,0.6621454993834772,0.0,16.6524642529188,9.36666666666666,0.0626686859623817,52.92337436868687,7,-0.8428571428573992,-2.8457142857151263,3.394285714286753,0.042857142857024,0.0551210890480053,Low,0.1218255281212621,0.4524592661165331,0.2863921619095218,0.31930172,-0.0329095625243771,Low,7.632000000000001,Low,6.36,0.0,False,False,3. Stable / Low-Moderate
12086007806,27.33333333333333,3.6666666666666665,0.0,0.0,43.24625,35.0,0.0652148877469147,59.29111742424243,5,-0.1920059321293255,-2.703685362739211,2.5107132656494664,-0.6471867987052684,0.0626129040292827,Low,0.0825471071852604,0.7585111842715531,0.6002363274879337,0.55995345,0.0402828763313174,High,23.588571428571427,Low,15.285714285714285,3.934285714285714,True,False,3. Stable / Low-Moderate
12086007807,0.0,0.0,0.0,0.0,120.0,120.0,0.0525374159284118,32.70894234553325,7,-0.8142857142857899,-2.6314285714292733,2.474285714286069,-1.0000000000001732,0.0511268643364611,Low,0.0996429493068591,0.5131006728736167,0.5859195876631177,0.57656014,0.0093594480070507,High,5.016,Low,3.922857142857143,0.2314285714285713,False,False,3. Stable / Low-Moderate
12086007901,15.666666666666666,1.8333333333333333,0.7272727272727273,0.0,30.414583333333336,50.29444444444443,0.0786387827056371,48.62122907788472,8,0.1142857142857541,-6.628571428573542,3.4485714285724667,-0.3457142857144211,0.0954078055336734,Moderate,0.1851988102959233,0.5151642463643495,0.447683704682084,0.44485965,0.002824050970765,High,54.311238095238096,High,13.122857142857145,28.922857142857143,True,False,3. Stable / Low-Moderate
12086007902,17.0,3.333333333333333,0.490566037735849,0.0,36.52108333333333,46.29,0.1017570195647295,32.07724339896215,5,-0.402857142857321,-4.322857142858504,5.9542857142873205,0.5828571428573385,0.0535377303444007,Low,0.1167773773843763,0.458459776572817,0.3938365868510606,0.41088286,-0.0170462735710738,Moderate,13.739428571428572,Low,10.897142857142857,0.4971428571428571,False,False,3. Stable / Low-Moderate
12086008000,6.0,1.0,0.7027027027027027,0.0,31.29666666666667,60.99999999999999,0.0607249526451434,37.526573713323714,7,-0.8400000000001062,-0.562857142857585,1.1628571428575285,-1.6314285714291308,0.0741765300965443,Low,0.1145146407766891,0.6477471316632195,0.4746694110970875,0.47018477,0.0044846378903766,High,30.10933333333333,Low,16.58,7.66,True,False,3. Stable / Low-Moderate
12086008101,14.666666666666666,2.0,0.0,0.0,43.36363636363636,36.0,0.0573217376006944,54.71058333333334,5,0.5571428571430658,-6.040000000001784,3.874285714286854,1.0542857142860735,0.026682865978232,Low,0.0380271333374732,0.7016796596639014,0.4981876132190551,0.49465868,0.0035289344489897,High,2.624761904761905,Low,0.0,1.9685714285714284,False,False,3. Stable / Low-Moderate
12086008102,16.0,3.0,0.0,0.0,43.0,36.0,0.0503551556294451,46.2736325101666,6,-0.600000000000201,-4.400000000001055,5.011428571430082,-1.5000000000003897,0.0575892897770545,Low,0.1033934021183485,0.5569919220874009,0.4496717742094282,0.451137,-0.0014652320733781,High,0.0,Low,0.0,0.0,False,False,3. Stable / Low-Moderate
12086008202,5.333333333333333,2.0,0.0,0.0,41.66666666666666,36.0,0.067513178140529,34.74180994245809,6,0.2314285714288261,-3.931428571430137,2.45714285714382,0.4771428571429535,0.0661953638269316,Low,0.1046630583251674,0.6324615856463484,0.50913306069578,0.51271516,-0.0035821001509301,High,11.29638095238095,Low,6.991428571428571,2.18,True,False,3. Stable / Low-Moderate
12086008205,14.0,1.5,0.0,0.0,36.01,36.0,0.0476848963546314,40.02372727272727,5,-0.0628571428571855,-4.080000000000866,3.411428571429073,0.4028571428572577,0.0411030997641296,Low,0.0569902805468998,0.7212299951796879,0.4862949655703318,0.47818366,0.0081113086394083,High,1.856761904761905,Low,0.7314285714285714,0.7342857142857144,False,False,3. Stable / Low-Moderate
12086008206,8.0,0.0,0.0,0.0,44.333333333333336,120.0,0.0532827795159025,32.112040692789144,7,-0.0171428571428936,-5.634285714287002,3.297142857143341,-0.5028571428571231,0.067416083840358,Low,0.1242106563752892,0.5427560388753402,0.4434222712276541,0.48727077,-0.0438485012294687,High,11.352,Low,3.031428571428572,5.785714285714287,False,False,3. Stable / Low-Moderate
12086008207,6.333333333333333,1.5,0.0,0.0,38.125,36.0,0.0653471248448718,39.539652777777775,4,-0.1942857142857444,-2.1514285714288475,2.0200000000001435,-1.3742857142861526,0.0125597120809684,Low,0.0173607935248714,0.723452649959528,0.4970776346581357,0.5084397,-0.0113620850188357,High,3.369904761904761,Low,1.8685714285714283,0.8457142857142856,False,False,3. Stable / Low-Moderate
12086008208,19.33333333333333,0.0,0.7053231939163498,0.0,38.513888888888886,120.0,0.0980908322953966,35.44084622742578,7,-0.0371428571431296,-3.005714285715712,2.0085714285721448,-1.840000000000981,0.0893478619964041,Moderate,0.1740031740022095,0.5134840930848167,0.3900643814340666,0.44478273,-0.0547183524831697,High,40.41523809523809,Moderate,10.714285714285714,20.668571428571425,True,False,3. Stable / Low-Moderate
12086008209,5.0,0.0,0.0,0.0,36.14861111111112,120.0,0.0771119028253302,37.74987023007856,6,0.402852945820869,-4.75713769156094,2.4142902341717485,0.3514059720015846,0.0866739519480682,Low,0.1314819319368574,0.6592080803139732,0.5388589612199366,0.54597616,-0.0071172007368505,High,18.004571428571428,Low,8.28,6.051428571428572,True,False,3. Stable / Low-Moderate
12086008313,0.0,0.0,0.0,0.0,120.0,120.0,0.1027239457436667,26.99051207024044,0,-1.3971428571430533,-0.9800000000005652,1.8914285714290848,-0.940000000000316,0.0823900288574182,Low,0.1489369753258668,0.553187203360031,0.5484100194027011,0.5563495,-0.0079394965122159,High,19.101333333333333,Low,15.64,0.2499999999999991,False,False,3. Stable / Low-Moderate
12086008305,42.0,4.333333333333333,0.650506512301013,0.0,16.588216378957117,23.46875,0.0516622352163415,39.19559027777778,7,0.1000000000000241,-4.382857142858191,3.008571428572184,-1.1285714285715938,0.0815682808368463,Low,0.1426316799286409,0.5718805308726312,0.3631148918308582,0.34875602,0.0143588765301075,Low,26.776761904761905,Low,15.288571428571426,6.322857142857144,True,False,3. Stable / Low-Moderate
12086008310,0.0,0.0,0.0,0.0,120.0,120.0,0.1027239457436667,26.99051207024044,0,-0.8314285714285552,-1.7571428571438896,2.3057142857152826,0.4200000000002435,0.0892791940974601,Moderate,0.1772708702717324,0.5036314988503587,0.5401214561644402,0.5503778,-0.0102563299950751,High,29.608000000000004,Low,6.44,16.410000000000004,False,False,3. Stable / Low-Moderate
12086008315,0.0,0.0,0.0,0.0,120.0,120.0,0.1027239457436667,26.99051207024044,0,-0.3428571428571328,0.2399999999993226,0.1142857142858757,-1.4685714285714997,0.0869167657606594,Low,0.1309968636335743,0.6635026469319436,0.6554946934995272,0.67129624,-0.0158015453997037,Critical,23.889333333333337,Low,15.53,3.94,False,False,3. Stable / Low-Moderate
12086008308,19.33333333333333,1.6666666666666667,1.1129032258064515,0.0,33.16,120.0,0.1507346765930037,26.21942697608274,6,-0.1042973027792097,1.1814379629460787,0.3311692306193015,-1.650483916138747,0.1169673837975702,Moderate,0.179871495566211,0.6502830447335353,0.5198356984928338,0.516838,0.0029976843670098,High,26.368380952380956,Low,18.63714285714285,3.002857142857143,False,False,3. Stable / Low-Moderate
12086008309,116.33333333333331,13.333333333333334,0.7866572371522866,0.0,27.27820420110193,28.557692307692307,0.128063757703194,32.98739050910103,6,-2.5885714285720525,0.8657142857144285,-0.68285714285738,-3.2028571428580035,0.1580284771107819,High,0.2900043933099141,0.5449175279972545,0.349060334016542,0.32697842,0.0220819187657638,Low,25.779047619047617,Low,10.51428571428571,9.871428571428572,False,False,3. Stable / Low-Moderate
12086008429,0.0,0.0,0.0,0.0,120.0,120.0,0.1027239457436667,26.99051207024044,0,0.5857142857144649,-7.6571428571439295,4.560000000001338,-0.3142857142859395,0.081570384805941,Low,0.1386297976099488,0.5884044138580428,0.6155715057839739,0.59557027,0.0200012395371782,Critical,28.39733333333333,Low,19.42,3.82,True,False,3. Stable / Low-Moderate
12086008423,0.0,0.0,0.0,0.0,120.0,120.0,0.1027239457436667,26.99051207024044,0,-0.2628571428572224,-1.52000000000049,0.5685714285716112,-1.0085714285714604,0.0954945871359141,Moderate,0.165422242199792,0.5772777944853308,0.6213016082348055,0.61246675,0.0088348557056612,Critical,18.64,Low,14.4,1.02,False,False,3. Stable / Low-Moderate
12086008409,49.66666666666666,4.166666666666667,0.4718853362734289,0.0,17.28236111111111,15.0,0.0541963617045528,49.01233566086821,7,-0.4057142857142687,-1.2428571428576063,2.840000000000771,-1.094285714286159,0.0606809308094849,Low,0.1222272995609554,0.4964597191253747,0.3407084565856232,0.33914766,0.0015607994296326,Low,17.85409523809524,Low,8.237142857142857,5.977142857142858,True,False,3. Stable / Low-Moderate
12086008421,0.0,0.0,0.0,0.0,120.0,120.0,0.1027239457436667,26.99051207024044,0,0.1000000000000732,-1.58285714285762,1.871428571429365,-0.3342857142858698,0.0422377261621663,Low,0.0772599272472378,0.5466964268164823,0.5581655031392033,0.56103843,-0.0028729313662593,High,3.5160000000000005,Low,2.93,0.0,False,False,3. Stable / Low-Moderate
12086008431,0.0,0.0,0.0,0.0,120.0,120.0,0.1027239457436667,26.99051207024044,0,-0.9657142857147302,-1.7942857142857769,1.8742857142863376,-2.6800000000006303,0.1601066383691642,Critical,0.2673120468909499,0.5989503287686837,0.6376578848167643,0.5574985,0.0801593701645121,High,69.08266666666667,Critical,45.080000000000005,11.240000000000002,False,False,1. Already Critical
12086008426,0.0,0.0,0.0,0.0,120.0,120.0,0.1027239457436667,26.99051207024044,0,0.254285714285803,-1.677142857143309,2.0857142857146678,-1.5342857142862825,0.0250686208712722,Low,0.0406595261278372,0.6165497549689656,0.5923854988782628,0.6029835,-0.0105979758531825,Critical,15.556,Low,0.4300000000000001,11.28,False,False,3. Stable / Low-Moderate
12086008415,4.0,0.6666666666666666,0.725,0.0,53.5,120.0,0.0711246058231656,16.935288745034114,4,0.1828468187468905,-1.7342851709116691,2.251450306398314,-0.9171352499037652,0.0123565623885916,Low,0.0192524267792383,0.641818433087973,0.4646992845857552,0.47713694,-0.0124376551782675,High,1.3257142857142856,Low,0.0,0.9942857142857142,False,False,3. Stable / Low-Moderate
