GEOID,NAME,employment_rate_pct,unemployment_rate_pct,commute_drove_alone_pct,commute_public_transit_pct,commute_walked_pct,commute_wfh_pct,mean_commute_time_min,median_household_income,mean_household_income,per_capita_income,hh_income_under_10k_pct,hh_income_10k_15k_pct,hh_income_15k_25k_pct,hh_income_25k_35k_pct,hh_income_35k_50k_pct,hh_income_50k_75k_pct,hh_income_75k_100k_pct,hh_income_100k_150k_pct,hh_income_150k_200k_pct,hh_income_200k_plus_pct,poverty_rate_pct,snap_benefits_pct,no_health_insurance_pct,hh_no_vehicle_pct,hh_1_vehicle_pct,hh_2_vehicles_pct,hh_3plus_vehicles_pct,owner_occupied_pct,renter_occupied_pct,median_gross_rent,rent_burden_30pct_plus,rent_burden_50pct_plus,total_housing_units,occupied_units_pct,vacant_units_pct,total_population,median_age,under_18_pct,age_65_plus_pct,white_alone_pct,two_or_more_races_pct,year,hispanic_latino_pct,black_alone_pct,asian_alone_pct,foreign_born_pct
12086003906,Census Tract 39.06; Miami-Dade County; Florida,63.8,2.4,64.7,0.0,0.6,22.4,23.1,204554,312642,108490,5.4,0.0,2.7,3.8,1.6,2.5,0.6,13.5,18.7,51.2,5.0,0.0,4.2,3.9,28.8,43.8,23.4,89.2,10.8,2767,0.0,61.8,1178,80.1,19.9,2760,46.8,25.5,16.8,71.5,22.3,2024,32.6,0.0,0.0,28.5
12086003909,Census Tract 39.09; Miami-Dade County; Florida,63.6,3.2,52.3,4.7,4.0,35.8,26.4,53203,86366,44424,10.9,9.3,10.2,5.8,12.6,21.5,4.9,13.8,5.5,5.5,18.4,28.5,13.7,31.2,49.6,14.8,4.3,18.8,81.2,1613,20.6,38.0,1101,69.2,30.8,1492,44.0,13.1,23.9,20.2,42.7,2024,65.1,10.0,0.0,52.0
12086003911,Census Tract 39.11; Miami-Dade County; Florida,73.2,9.5,60.4,13.7,6.3,8.2,34.0,62103,76422,38804,2.5,5.1,10.2,4.7,14.9,24.8,9.5,18.3,2.5,7.4,22.7,8.3,28.6,12.7,46.7,29.2,11.4,37.0,63.0,1759,9.6,56.7,2711,77.5,22.5,4363,38.5,9.9,14.0,20.9,61.3,2024,75.6,3.6,0.6,68.6
12086003912,Census Tract 39.12; Miami-Dade County; Florida,71.8,6.1,52.6,19.2,3.8,9.8,33.7,86971,113014,45617,16.6,3.4,2.8,3.9,6.8,13.8,14.0,24.3,6.5,8.0,12.8,32.7,18.1,16.5,50.1,21.7,11.7,23.3,76.7,1793,3.5,51.4,1922,91.9,8.1,4394,39.0,17.2,9.9,22.8,48.6,2024,80.7,1.1,2.3,66.8
12086003913,Census Tract 39.13; Miami-Dade County; Florida,60.1,4.5,63.1,8.7,6.5,9.9,27.7,54099,82322,37665,0.8,9.5,10.0,12.2,15.1,11.4,10.5,12.1,15.5,2.9,18.2,17.3,23.5,20.7,45.6,28.2,5.4,32.4,67.6,1736,9.8,58.3,2388,76.3,23.7,4060,48.1,10.9,23.7,23.5,37.9,2024,61.8,2.3,6.2,64.9
12086003914,Census Tract 39.14; Miami-Dade County; Florida,69.5,3.2,40.7,11.8,4.1,30.6,28.9,55932,114779,77069,2.8,9.9,4.2,12.2,13.6,18.3,7.3,9.9,1.6,20.3,13.0,10.6,11.8,18.2,71.3,10.6,0.0,42.6,57.4,1882,17.0,49.4,3537,61.6,38.4,3343,51.2,4.8,29.6,33.4,47.3,2024,68.2,0.6,3.5,69.2
12086003915,Census Tract 39.15; Miami-Dade County; Florida,65.6,6.8,47.8,2.0,0.0,17.9,31.7,60885,100357,44626,2.8,1.5,8.7,17.6,13.6,11.9,15.8,12.4,6.5,9.1,7.6,11.4,24.4,21.8,34.3,32.8,11.1,43.2,56.8,1759,7.5,57.9,2536,84.7,15.3,5097,44.5,13.4,17.3,40.6,40.7,2024,72.8,2.1,3.5,62.2
12086003916,Census Tract 39.16; Miami-Dade County; Florida,74.3,3.8,44.6,13.7,0.0,21.1,36.7,76161,98244,44847,4.7,5.4,10.7,4.2,9.0,15.6,15.5,19.1,4.5,11.2,17.1,17.1,16.5,22.4,45.2,22.3,10.1,30.6,69.4,1771,10.6,44.6,2094,91.6,8.4,4199,40.0,14.5,12.5,22.3,52.5,2024,67.7,3.4,5.5,59.2
12086003917,Census Tract 39.17; Miami-Dade County; Florida,62.2,2.9,59.0,0.0,0.0,20.7,33.8,71440,99391,43663,7.3,3.3,4.8,6.5,13.5,17.2,9.3,24.1,2.6,11.4,10.1,17.2,14.8,2.0,55.8,34.8,7.5,40.3,59.7,2086,3.3,60.3,2776,83.0,17.0,5397,50.8,8.5,15.8,30.1,42.8,2024,61.1,6.1,4.0,59.2
12086003918,Census Tract 39.18; Miami-Dade County; Florida,74.7,4.0,55.7,3.0,0.7,28.2,35.8,107750,109329,51621,4.7,2.8,1.3,5.8,6.8,13.3,13.8,25.3,17.3,8.8,7.6,3.9,10.2,6.0,57.9,29.4,6.7,46.1,53.9,2323,11.9,45.3,1721,73.6,26.4,2721,44.4,12.9,13.4,37.0,42.0,2024,57.8,1.5,6.0,57.9
12086003919,Census Tract 39.19; Miami-Dade County; Florida,67.6,4.2,35.5,4.1,0.7,47.4,31.3,114505,170727,88658,6.7,1.5,6.2,3.3,2.4,20.3,5.8,8.8,16.6,28.5,8.1,1.2,5.1,3.4,50.1,41.9,4.5,64.0,36.0,3081,6.7,38.6,2330,57.8,42.2,2804,46.8,17.3,22.3,45.6,40.7,2024,42.5,4.4,3.2,55.2
12086003921,Census Tract 39.21; Miami-Dade County; Florida,53.9,3.4,49.9,1.9,0.0,36.6,29.9,105357,184908,89132,6.0,1.0,1.9,6.3,12.0,5.2,10.6,20.0,9.3,27.7,4.8,1.4,7.8,3.7,70.5,20.5,5.3,62.1,37.9,2915,2.5,47.1,2925,37.2,62.8,2331,49.1,19.2,26.9,70.2,22.1,2024,39.9,0.5,3.1,60.1
12086003922,Census Tract 39.22; Miami-Dade County; Florida,57.5,5.5,36.0,11.0,6.3,36.8,29.2,125192,231261,103529,2.7,3.2,1.6,3.4,12.8,6.1,9.1,20.6,13.0,27.7,5.8,4.2,10.3,5.0,62.6,31.0,1.4,56.5,43.5,2712,16.9,39.4,2671,36.7,63.3,2256,46.8,16.9,25.1,58.8,27.3,2024,45.8,0.0,4.0,46.2
12086004000,Census Tract 40; Miami-Dade County; Florida,61.0,5.6,50.7,2.6,6.9,33.5,22.1,159342,283062,87680,5.0,1.0,3.1,4.4,7.5,4.3,12.8,9.5,9.1,43.3,4.7,11.3,2.3,7.2,33.9,38.4,20.5,68.9,31.1,2129,17.6,27.7,2724,60.1,39.9,5449,32.4,38.0,12.9,80.1,12.9,2024,31.7,0.7,0.7,20.4
12086004102,Census Tract 41.02; Miami-Dade County; Florida,53.6,0.7,40.1,0.0,3.7,47.0,22.9,184299,361462,183185,1.5,0.7,4.4,3.4,2.5,7.8,11.1,11.9,14.9,41.8,1.9,0.0,6.2,3.6,49.8,33.6,13.0,93.3,6.7,2452,0.0,46.2,1809,59.3,40.7,2226,56.1,11.7,34.5,63.3,28.3,2024,30.3,2.4,3.1,38.6
12086004103,Census Tract 41.03; Miami-Dade County; Florida,52.0,3.1,51.3,5.1,25.9,8.3,23.4,39817,101019,63095,5.1,13.7,18.6,9.0,11.5,11.3,3.2,6.3,11.1,10.2,29.7,36.0,11.3,33.1,55.9,11.0,0.0,32.3,67.7,1328,8.6,47.4,2075,63.9,36.1,2133,58.5,6.4,37.8,49.0,45.4,2024,58.2,1.6,0.0,65.0
12086004105,Census Tract 41.05; Miami-Dade County; Florida,67.9,2.4,32.2,5.6,8.3,23.6,18.5,-666666666,108894,72877,10.6,1.7,2.8,4.5,27.3,7.0,5.6,28.0,2.5,9.9,15.8,3.6,10.9,32.7,56.5,8.1,2.8,44.8,55.2,1656,0.0,78.4,2757,52.7,47.3,2195,44.0,6.0,24.0,45.2,36.4,2024,51.3,13.3,1.0,33.3
12086004106,Census Tract 41.06; Miami-Dade County; Florida,69.2,1.7,56.6,1.1,2.6,25.2,27.9,170417,356236,147495,6.9,0.0,4.9,1.1,0.0,6.6,5.0,18.6,16.1,40.9,10.9,5.2,5.9,11.3,41.0,31.8,15.8,65.6,34.4,3501,0.0,23.5,1637,74.9,25.1,3089,36.4,31.7,15.7,71.3,12.7,2024,29.0,0.4,5.7,34.7
12086004204,Census Tract 42.04; Miami-Dade County; Florida,76.3,5.6,33.6,3.5,10.5,24.0,25.4,49063,104792,66605,8.1,2.3,11.2,10.9,19.6,9.8,13.6,5.0,6.3,13.2,19.7,10.5,26.0,45.8,35.6,16.1,2.5,20.2,79.8,1689,7.9,58.7,1748,73.3,26.7,2087,36.8,10.2,7.1,55.2,18.2,2024,53.2,4.4,3.6,57.1
12086004205,Census Tract 42.05; Miami-Dade County; Florida,72.4,7.8,24.4,7.2,27.8,32.3,17.5,70143,127128,85463,11.7,4.0,9.9,4.7,3.3,21.0,16.1,4.1,14.1,11.1,14.2,10.0,28.1,49.2,40.3,6.2,4.4,32.7,67.3,1806,14.2,52.8,2227,56.5,43.5,1892,42.0,4.1,12.5,60.2,23.3,2024,38.1,6.1,2.0,56.0
12086004206,Census Tract 42.06; Miami-Dade County; Florida,64.3,1.8,63.3,3.0,15.3,11.0,21.2,74955,103297,51215,5.7,4.9,4.9,19.1,3.0,12.6,7.1,27.0,5.4,10.5,39.6,33.3,4.4,20.7,31.5,46.0,1.8,41.9,58.1,1780,3.0,43.6,1401,67.6,32.4,2012,46.6,17.7,13.7,55.8,26.4,2024,52.9,12.6,1.8,53.2
12086004207,Census Tract 42.07; Miami-Dade County; Florida,70.9,3.2,29.1,3.7,18.7,41.9,19.7,125024,213741,111342,10.2,1.1,0.0,7.6,2.3,10.7,3.1,20.3,14.8,29.9,7.2,4.1,9.5,25.9,47.8,20.6,5.8,7.5,92.5,2854,15.0,29.3,1771,54.9,45.1,1823,39.7,13.5,10.3,82.0,12.6,2024,40.2,0.0,0.9,40.5
12086004208,Census Tract 42.08; Miami-Dade County; Florida,67.9,7.3,41.1,3.2,5.8,30.1,27.2,83989,116725,83001,6.0,6.7,7.9,7.5,2.4,12.0,12.6,14.3,8.9,21.7,13.2,5.4,17.5,20.9,62.3,13.6,3.3,50.1,49.9,2253,3.0,38.9,1214,75.4,24.6,1290,50.4,4.7,19.5,71.6,15.4,2024,29.4,1.6,8.0,50.5
12086004301,Census Tract 43.01; Miami-Dade County; Florida,72.0,2.6,45.1,2.7,7.8,34.7,24.9,74528,160566,92207,4.7,3.8,4.0,4.4,9.3,25.4,11.7,10.3,6.6,19.8,10.5,4.2,13.4,14.7,66.0,17.2,2.0,45.8,54.2,2317,19.5,60.2,2263,66.4,33.6,2686,37.3,12.4,8.6,59.0,19.9,2024,39.4,6.6,2.5,55.6
12086004303,Census Tract 43.03; Miami-Dade County; Florida,81.8,1.1,33.7,7.6,17.2,9.5,22.6,51450,66998,37651,3.3,4.9,6.9,17.1,13.2,29.7,12.7,4.2,0.7,7.3,20.7,15.7,33.7,40.2,53.1,6.7,0.0,17.5,82.5,1730,9.5,66.3,1871,81.5,18.5,2743,37.3,18.1,8.7,57.5,17.2,2024,71.7,2.9,0.7,66.7
12086004304,Census Tract 43.04; Miami-Dade County; Florida,78.9,0.7,47.3,7.7,6.7,17.8,25.2,76586,119302,74085,6.2,4.5,10.7,8.7,8.9,5.8,12.5,18.3,8.3,16.2,12.9,4.8,22.9,31.2,49.7,18.2,1.0,51.2,48.8,1810,19.4,48.3,1645,79.2,20.8,2207,38.2,11.1,9.7,54.0,27.8,2024,48.6,4.3,2.4,52.7
12086004403,Census Tract 44.03; Miami-Dade County; Florida,65.3,5.4,49.7,1.6,16.9,21.6,18.4,41871,79398,46870,8.4,1.8,17.2,8.9,21.8,9.3,12.7,7.8,4.0,8.1,21.4,8.8,19.9,28.8,57.3,11.4,2.5,31.3,68.7,1652,6.4,63.3,2189,67.1,32.9,2548,44.1,11.7,16.7,68.2,22.5,2024,52.0,3.6,1.7,54.0
12086004404,Census Tract 44.04; Miami-Dade County; Florida,45.9,12.5,45.7,0.6,15.3,28.0,23.4,36094,76043,54531,14.2,23.2,8.8,3.1,9.3,14.2,4.7,4.2,8.3,10.0,33.4,35.8,15.3,40.5,45.8,11.8,1.8,34.0,66.0,-666666666,5.5,41.0,2141,68.0,32.0,2012,52.2,11.0,33.5,54.6,30.3,2024,51.7,5.3,2.6,62.5
12086004405,Census Tract 44.05; Miami-Dade County; Florida,57.4,2.7,23.0,3.4,17.0,27.5,18.5,49759,92575,62517,10.3,11.5,12.7,3.1,13.4,21.8,7.7,11.1,1.2,7.2,18.0,26.2,27.7,42.8,45.1,6.2,5.8,22.9,77.1,1630,10.1,59.9,2210,85.3,14.7,2863,46.4,7.8,21.4,68.5,18.5,2024,53.1,4.5,0.5,51.7
12086004406,Census Tract 44.06; Miami-Dade County; Florida,74.5,7.1,51.1,2.5,8.2,31.8,21.9,81316,156483,98767,1.7,2.8,11.7,11.4,4.8,15.4,7.0,13.6,7.0,24.5,7.0,9.7,14.2,21.7,64.8,12.6,1.0,30.9,69.1,2286,2.4,44.6,2068,70.1,29.9,2314,42.1,10.3,15.3,70.0,15.9,2024,30.8,3.8,4.9,49.4
12086004500,Census Tract 45; Miami-Dade County; Florida,43.8,2.8,51.3,0.0,9.9,34.7,24.9,96688,317551,166107,7.6,14.0,7.0,4.6,4.6,9.8,2.9,8.0,7.2,34.2,16.0,24.9,9.2,14.9,56.5,25.5,3.2,45.3,54.7,1384,14.0,42.4,4763,47.8,52.2,4389,51.8,17.3,37.2,71.6,11.9,2024,35.5,2.9,2.5,44.2
12086004602,Census Tract 46.02; Miami-Dade County; Florida,64.0,2.4,53.0,4.2,1.9,29.0,26.0,250001,468621,130699,0.0,0.2,3.3,1.1,0.9,4.6,4.4,11.8,8.6,65.1,4.2,1.3,3.2,0.0,14.3,51.9,33.8,76.2,23.8,3501,12.1,43.6,1389,87.5,12.5,4513,35.9,32.6,9.8,39.6,55.2,2024,67.3,0.9,0.0,49.7
12086004605,Census Tract 46.05; Miami-Dade County; Florida,55.3,4.9,50.8,1.5,0.6,34.7,21.9,152321,249089,98054,6.5,1.1,6.6,0.7,5.3,11.4,5.5,12.0,4.5,46.4,5.5,0.0,1.1,5.3,55.9,29.3,9.6,74.2,25.8,3501,4.5,76.2,2218,64.4,35.6,3718,42.9,32.3,17.5,37.4,56.7,2024,67.5,0.0,0.4,58.1
12086004607,Census Tract 46.07; Miami-Dade County; Florida,52.5,2.8,44.7,0.0,2.7,45.6,24.2,176333,296740,102993,6.0,1.4,3.8,0.5,2.3,5.4,16.0,9.8,6.5,48.2,7.1,0.7,1.0,0.0,51.0,43.9,5.1,59.1,40.9,3501,15.9,42.2,2629,57.1,42.9,4418,43.3,29.6,21.9,40.1,56.4,2024,71.2,0.0,0.0,67.9
12086004608,Census Tract 46.08; Miami-Dade County; Florida,67.8,0.7,58.7,0.7,3.1,28.0,20.6,105000,198336,75470,2.6,1.9,5.0,3.9,5.5,5.9,21.1,14.5,13.4,26.3,4.7,3.6,1.9,7.9,55.8,29.3,7.1,52.3,47.8,3067,22.6,49.5,1074,74.5,25.5,2142,42.6,33.6,12.0,21.7,74.3,2024,79.6,0.0,0.2,55.0
12086004701,Census Tract 47.01; Miami-Dade County; Florida,60.7,2.3,67.7,0.0,3.9,20.1,28.9,93667,143534,58183,4.1,9.9,5.1,7.1,6.6,13.9,6.5,11.6,6.6,28.6,11.2,7.0,11.9,9.2,30.1,45.6,15.1,71.9,28.1,1518,0.0,72.3,2103,98.1,1.9,5117,44.8,21.9,22.1,37.7,57.2,2024,80.3,0.0,0.0,38.9
12086004703,Census Tract 47.03; Miami-Dade County; Florida,62.4,0.6,62.7,1.6,0.5,15.6,29.5,86314,105705,38109,1.7,5.2,3.1,5.1,12.9,11.3,19.3,24.7,8.0,8.7,11.3,21.3,7.9,4.8,39.3,44.7,11.2,51.5,48.5,1460,6.1,47.1,1885,93.1,6.9,5033,44.2,17.7,18.4,40.0,46.8,2024,77.6,1.1,0.0,49.1
12086004704,Census Tract 47.04; Miami-Dade County; Florida,71.2,3.7,76.3,0.9,3.4,9.1,22.1,70469,93372,34349,4.0,7.4,2.5,10.6,7.1,19.2,19.2,15.9,5.5,8.7,6.4,10.3,11.8,0.0,49.5,36.5,14.0,56.0,44.0,1689,19.9,62.5,895,95.5,4.5,2423,45.2,16.9,22.9,37.9,48.0,2024,79.9,0.0,0.2,56.5
12086004705,Census Tract 47.05; Miami-Dade County; Florida,75.1,2.4,60.8,1.4,2.5,25.8,25.5,81316,127753,60400,3.9,3.1,13.1,7.2,8.4,13.2,2.6,27.0,3.1,18.3,6.7,24.4,7.6,2.9,52.8,29.1,15.3,57.8,42.2,1259,3.8,66.4,1660,98.1,1.9,3576,41.8,15.6,13.6,33.1,53.5,2024,82.6,0.1,0.0,55.7
12086004901,Census Tract 49.01; Miami-Dade County; Florida,62.8,5.9,60.4,2.4,4.1,12.7,24.0,65721,67368,29647,3.7,8.5,3.1,12.9,12.0,19.2,30.4,5.3,3.7,1.3,20.0,28.6,15.7,11.7,40.7,25.4,22.3,28.4,71.6,1656,12.3,51.1,1768,88.3,11.7,3662,46.6,12.5,17.0,14.5,72.3,2024,95.2,0.0,0.3,76.7
12086004903,Census Tract 49.03; Miami-Dade County; Florida,63.9,0.0,77.1,2.0,1.3,9.7,24.5,50246,66751,29215,6.0,11.3,4.4,6.7,21.2,13.7,15.2,15.8,1.1,4.7,14.1,29.4,14.7,6.9,58.3,23.9,10.9,32.1,67.9,1535,9.1,61.1,1584,82.3,17.7,3125,49.7,14.9,26.0,14.4,80.2,2024,94.9,0.0,0.0,79.2
12086004904,Census Tract 49.04; Miami-Dade County; Florida,57.7,1.3,69.3,10.8,4.8,5.1,29.0,51726,60921,21426,2.2,5.0,12.5,18.1,10.7,23.1,14.5,6.2,7.7,0.0,16.0,26.4,19.5,6.1,39.4,34.6,19.9,38.5,61.5,1703,7.2,64.8,1076,90.2,9.8,2822,49.6,10.8,26.9,11.2,77.6,2024,98.7,0.7,0.0,81.8
12086005002,Census Tract 50.02; Miami-Dade County; Florida,60.1,3.0,78.6,4.9,0.5,8.0,29.8,72860,94060,34031,6.1,3.9,7.8,6.2,16.7,12.2,7.5,26.2,3.7,9.7,9.6,39.2,17.5,12.3,28.5,42.3,16.9,41.9,58.1,1685,8.1,42.2,1818,97.1,2.9,5046,47.7,9.8,16.1,13.9,75.4,2024,98.4,0.1,0.0,72.5
12086005003,Census Tract 50.03; Miami-Dade County; Florida,62.3,4.0,42.5,20.4,0.0,17.3,31.3,58816,73196,24730,8.8,0.0,8.4,6.7,25.1,9.0,15.3,16.6,7.8,2.2,18.2,36.1,26.1,20.3,31.3,30.3,18.1,45.6,54.4,1521,13.0,76.4,1290,100.0,0.0,3800,43.8,20.4,20.4,15.7,62.2,2024,80.8,6.7,0.4,64.7
12086005004,Census Tract 50.04; Miami-Dade County; Florida,56.7,2.9,73.8,1.0,0.0,11.7,29.7,57146,154371,50703,0.8,5.0,7.7,1.2,19.7,23.4,12.7,14.3,9.1,6.1,10.0,35.3,8.6,0.0,25.2,47.4,27.4,75.2,24.8,1511,0.0,24.1,1148,97.3,2.7,3934,44.6,15.7,17.9,20.6,62.1,2024,97.3,0.1,0.0,69.7
12086005102,Census Tract 51.02; Miami-Dade County; Florida,56.2,3.0,58.6,4.4,0.0,21.0,29.5,35665,87003,43617,6.7,28.9,11.4,1.8,6.7,6.0,7.9,10.6,11.9,8.1,34.4,43.7,21.8,30.4,53.2,10.9,5.5,27.5,72.5,1014,12.5,34.6,2927,93.3,6.7,5533,46.9,11.8,30.3,29.7,50.8,2024,86.3,5.2,0.0,51.5
12086005103,Census Tract 51.03; Miami-Dade County; Florida,63.6,3.5,67.2,6.2,1.5,4.5,31.3,39936,68311,26148,2.8,16.2,15.6,6.6,16.6,12.6,8.7,9.1,6.0,5.9,22.2,34.2,29.6,17.6,39.5,38.3,4.6,27.2,72.8,1334,9.9,45.4,1003,95.3,4.7,2633,41.7,15.5,18.1,16.0,66.3,2024,94.9,0.7,0.0,76.7
12086005104,Census Tract 51.04; Miami-Dade County; Florida,62.1,3.7,74.5,6.3,0.5,4.6,29.6,34920,48815,20584,6.5,16.7,12.2,14.7,15.8,14.6,9.2,6.3,1.2,2.7,29.7,36.8,21.6,13.6,52.7,24.5,9.2,17.3,82.7,1576,14.8,61.2,1850,92.4,7.6,4282,42.8,17.9,16.5,20.2,62.5,2024,95.8,0.0,0.0,76.7
12086005201,Census Tract 52.01; Miami-Dade County; Florida,59.9,3.5,52.1,8.7,2.5,3.0,30.0,40061,49507,22502,7.3,11.5,22.3,1.4,23.0,18.2,2.0,9.2,5.3,0.0,22.5,40.5,25.2,34.5,37.7,27.2,0.6,4.1,95.9,1581,2.2,61.4,2437,97.6,2.4,5074,48.1,20.5,18.3,5.7,70.2,2024,96.7,0.5,0.0,81.9
12086005202,Census Tract 52.02; Miami-Dade County; Florida,58.7,6.3,49.9,7.0,15.7,5.2,28.7,42669,46144,18594,4.4,9.6,21.0,4.8,23.7,21.7,8.7,3.3,2.7,0.0,20.4,47.2,28.0,27.3,50.3,15.9,6.5,4.9,95.1,1414,10.6,53.0,2241,97.4,2.6,6115,48.7,19.7,19.5,21.1,65.7,2024,90.8,1.9,0.0,71.3
12086005303,Census Tract 53.03; Miami-Dade County; Florida,69.0,3.6,52.2,16.3,3.1,2.0,31.7,39960,61595,24599,6.1,9.8,14.7,6.5,22.3,14.9,10.9,4.8,6.5,3.5,22.2,34.3,39.8,28.4,39.0,20.2,12.5,7.2,92.8,1470,1.8,50.5,1387,95.5,4.5,3504,38.7,16.4,10.6,8.8,77.4,2024,96.6,1.1,0.0,75.2
12086005304,Census Tract 53.04; Miami-Dade County; Florida,67.2,6.0,60.3,11.6,5.9,5.4,32.4,38545,49645,21023,5.8,12.9,7.7,14.5,22.6,17.1,8.5,7.1,3.8,0.0,25.2,37.2,35.1,30.0,47.1,18.9,4.1,9.9,90.1,1423,5.4,71.4,1767,93.5,6.5,4197,42.4,18.8,14.5,9.3,75.2,2024,95.2,1.7,0.4,76.6
12086005305,Census Tract 53.05; Miami-Dade County; Florida,59.9,8.2,61.8,23.0,2.3,1.3,27.5,29955,42109,18846,9.3,8.9,28.6,6.3,19.7,6.7,19.2,0.0,0.0,1.3,39.8,46.5,19.3,34.9,55.7,8.7,0.6,4.6,95.4,1350,9.9,57.5,1997,86.4,13.6,4047,45.9,18.0,16.4,17.3,71.0,2024,92.8,1.7,3.9,75.7
12086005306,Census Tract 53.06; Miami-Dade County; Florida,57.3,4.1,41.5,27.9,3.2,0.8,29.7,27321,38931,19929,14.8,9.4,24.9,6.9,11.0,23.4,6.5,1.0,1.5,0.6,26.1,39.7,34.4,47.1,45.4,5.9,1.5,4.5,95.5,1505,21.9,58.6,2200,96.9,3.1,4275,44.9,9.7,22.9,5.3,79.6,2024,96.8,1.8,0.1,79.9
12086005403,Census Tract 54.03; Miami-Dade County; Florida,58.2,3.8,68.3,9.2,3.6,2.5,29.4,46793,72242,20258,0.0,1.0,7.0,29.7,17.0,12.6,7.8,16.6,4.2,4.2,28.3,21.8,20.4,13.4,36.5,37.7,12.4,43.5,56.5,1349,15.9,45.2,541,92.6,7.4,1950,43.4,21.8,17.2,15.0,52.5,2024,88.9,8.6,0.0,72.6
12086005405,Census Tract 54.05; Miami-Dade County; Florida,68.4,2.8,67.2,8.4,3.5,4.1,31.2,59831,66966,23908,5.3,2.0,5.1,11.6,13.2,28.1,19.1,11.5,1.2,2.8,14.7,34.8,30.3,21.8,23.3,34.2,20.7,21.1,78.9,1522,10.7,55.7,1218,98.2,1.8,3883,38.7,15.3,13.6,21.3,68.1,2024,91.7,5.9,0.0,66.2
12086005406,Census Tract 54.06; Miami-Dade County; Florida,58.8,3.3,60.1,12.0,5.1,7.6,28.3,46997,195131,68223,6.1,4.0,16.5,9.6,17.1,14.2,7.6,5.3,5.5,14.1,20.4,30.6,25.0,38.2,27.0,25.4,9.4,12.8,87.2,1622,10.0,50.9,1517,96.6,3.4,3976,38.1,21.8,12.5,18.2,68.8,2024,98.4,0.0,0.0,74.0
12086005407,Census Tract 54.07; Miami-Dade County; Florida,57.2,2.0,50.7,6.3,0.2,7.2,42.7,39317,51239,19629,5.4,12.5,16.2,7.5,23.6,13.6,10.5,4.3,6.4,0.0,24.5,38.6,19.4,18.6,55.5,13.9,12.1,22.1,77.9,1395,15.2,57.6,1065,95.5,4.5,2779,44.1,22.5,23.9,9.2,84.7,2024,98.7,0.0,0.0,70.6
12086005409,Census Tract 54.09; Miami-Dade County; Florida,57.4,7.1,68.8,12.1,1.2,3.0,34.3,23277,38286,20926,15.8,23.7,11.9,3.3,10.9,19.7,7.6,7.1,0.0,0.0,41.0,53.4,31.6,37.9,36.2,14.0,11.9,6.9,93.1,1191,9.8,63.6,1937,96.7,3.3,3580,48.4,7.9,22.6,19.7,65.9,2024,96.7,0.5,1.5,87.2
12086005410,Census Tract 54.10; Miami-Dade County; Florida,53.8,9.6,66.0,21.4,1.1,5.2,40.5,26674,36956,16228,9.5,18.0,19.3,9.6,15.7,17.1,7.0,3.7,0.0,0.0,52.3,44.9,17.2,21.8,60.7,17.1,0.3,5.9,94.1,1399,8.9,60.7,1368,92.2,7.8,2994,37.8,24.1,19.2,16.4,71.1,2024,100.0,0.0,0.0,72.6
12086005503,Census Tract 55.03; Miami-Dade County; Florida,70.0,3.6,68.9,10.5,0.0,10.9,31.0,46719,66046,23710,2.5,9.1,8.3,12.8,18.1,21.4,10.7,10.2,5.0,1.9,22.4,28.7,12.2,16.3,28.8,37.7,17.2,39.7,60.3,1605,4.4,60.8,1368,94.3,5.7,3834,43.3,20.7,14.6,7.3,82.0,2024,94.9,3.6,0.0,66.6
12086005504,Census Tract 55.04; Miami-Dade County; Florida,58.1,5.0,61.7,5.9,0.0,12.8,25.3,67083,66876,22330,3.3,7.4,24.6,8.1,3.6,10.4,12.9,24.3,3.8,1.5,24.0,35.3,3.8,12.8,33.6,27.6,26.0,34.5,65.5,1688,6.7,55.3,1191,90.2,9.8,3354,39.1,23.7,19.1,11.3,80.9,2024,96.7,0.0,0.0,78.0
12086005505,Census Tract 55.05; Miami-Dade County; Florida,56.7,3.0,80.1,3.4,4.8,5.7,26.9,50625,69544,26665,3.4,14.7,10.1,13.0,7.6,18.1,3.4,21.8,4.4,3.6,9.9,33.4,13.4,14.0,31.2,36.2,18.7,36.3,63.7,1727,13.4,59.3,918,94.0,6.0,2297,45.4,17.8,22.6,8.1,84.3,2024,95.8,0.3,0.0,68.4
12086005506,Census Tract 55.06; Miami-Dade County; Florida,55.5,3.8,84.5,0.0,0.0,1.5,26.5,56688,72427,26311,3.9,5.5,18.1,4.3,10.6,26.4,7.7,10.6,6.0,6.9,22.1,40.4,19.6,8.0,29.1,45.0,17.9,40.4,59.6,1842,25.1,43.4,1181,100.0,0.0,3660,41.9,20.1,22.5,14.6,79.8,2024,93.0,0.2,0.0,57.2
12086005600,Census Tract 56; Miami-Dade County; Florida,61.7,3.0,73.4,0.6,1.2,11.8,27.6,60284,89038,34325,4.8,3.2,17.2,8.8,9.7,18.3,10.9,14.3,5.7,7.2,9.3,27.3,17.7,11.5,45.6,32.4,10.5,49.5,50.5,1809,9.5,71.8,1910,96.3,3.7,4914,50.6,13.3,22.8,21.1,70.8,2024,87.7,2.3,0.2,67.9
