GEOID,NAME,employment_rate_pct,unemployment_rate_pct,commute_drove_alone_pct,commute_public_transit_pct,commute_walked_pct,commute_wfh_pct,mean_commute_time_min,median_household_income,mean_household_income,per_capita_income,hh_income_under_10k_pct,hh_income_10k_15k_pct,hh_income_15k_25k_pct,hh_income_25k_35k_pct,hh_income_35k_50k_pct,hh_income_50k_75k_pct,hh_income_75k_100k_pct,hh_income_100k_150k_pct,hh_income_150k_200k_pct,hh_income_200k_plus_pct,poverty_rate_pct,snap_benefits_pct,no_health_insurance_pct,hh_no_vehicle_pct,hh_1_vehicle_pct,hh_2_vehicles_pct,hh_3plus_vehicles_pct,owner_occupied_pct,renter_occupied_pct,median_gross_rent,rent_burden_30pct_plus,rent_burden_50pct_plus,total_housing_units,occupied_units_pct,vacant_units_pct,total_population,median_age,under_18_pct,age_65_plus_pct,white_alone_pct,black_alone_pct,two_or_more_races_pct,asian_alone_pct,hispanic_latino_pct,foreign_born_pct,year
12086000107,"Census Tract 1.07, Miami-Dade County, Florida",61.2,1.9,67.4,1.9,2.4,23.8,28.2,53198,89874,47797,4.0,5.5,19.3,10.2,8.2,18.6,6.4,11.2,3.4,13.1,10.3,4.2,10.5,18.5,51.2,23.1,7.1,35.2,64.8,1801,5.3,63.1,2780,54.6,45.4,2898,52.6,15.0,22.6,82.5,1.4,10.8,1.3,52.0,4.1,2021
12086000109,"Census Tract 1.09, Miami-Dade County, Florida",64.2,5.8,79.7,7.5,1.5,2.9,29.6,48369,67488,27751,10.2,5.3,15.8,6.1,15.5,13.8,9.5,13.8,7.4,2.5,24.1,18.3,19.8,8.7,42.1,40.7,8.5,31.2,68.8,1381,16.8,52.1,1536,84.2,15.8,3315,39.4,19.3,6.8,57.1,10.0,22.8,1.8,62.7,0.9,2021
12086000115,"Census Tract 1.15, Miami-Dade County, Florida",54.6,8.3,75.3,3.1,0.2,15.1,31.6,78125,164698,71138,7.4,3.1,7.8,5.3,4.5,19.0,16.9,5.5,7.7,22.7,9.1,3.9,16.4,9.4,46.5,30.3,13.9,54.2,45.8,1806,4.6,46.8,2563,36.3,63.7,2185,43.9,17.7,20.8,88.7,2.6,7.2,0.4,42.8,2.0,2021
12086000118,"Census Tract 1.18, Miami-Dade County, Florida",40.3,5.2,59.1,0.0,3.0,33.3,26.0,63750,170184,69557,7.7,6.1,1.6,13.8,10.8,13.8,4.3,16.5,6.3,19.2,7.2,2.3,13.2,13.8,57.1,26.4,2.7,84.9,15.1,2398,0.0,26.5,1864,23.8,76.2,1110,54.2,16.5,32.0,69.9,2.1,22.1,1.2,35.8,6.6,2021
12086000120,"Census Tract 1.20, Miami-Dade County, Florida",64.4,7.5,77.2,0.8,0.0,15.2,27.1,70287,115120,53943,5.0,2.4,4.5,6.7,18.5,17.0,16.1,7.7,5.3,16.7,9.4,6.0,16.5,10.3,40.2,35.5,14.0,73.7,26.3,1546,6.9,49.0,2272,87.5,12.5,4352,43.9,16.4,13.1,78.1,4.8,12.6,1.3,54.7,2.0,2021
12086000121,"Census Tract 1.21, Miami-Dade County, Florida",42.4,3.0,71.7,0.0,5.8,17.4,27.6,118702,156675,65808,8.3,3.9,5.6,5.6,2.9,7.4,10.1,21.9,8.4,25.9,10.2,2.5,4.2,4.5,56.7,36.1,2.7,73.9,26.1,2214,13.9,17.5,1601,48.2,51.8,1826,51.5,26.6,35.2,79.4,3.5,9.9,6.3,22.1,1.5,2021
12086000122,"Census Tract 1.22, Miami-Dade County, Florida",57.7,0.0,61.2,0.0,0.0,21.7,30.6,84030,130171,63009,2.8,1.6,2.4,7.7,16.6,13.7,10.5,14.2,16.6,13.8,5.1,3.7,5.3,4.9,50.3,34.2,10.6,72.2,27.8,1948,7.2,73.6,3202,63.4,36.6,4317,54.1,14.6,25.3,79.0,1.1,12.6,1.5,49.1,2.5,2021
12086000123,"Census Tract 1.23, Miami-Dade County, Florida",44.0,2.7,67.8,0.8,0.0,12.3,28.3,49761,105661,50472,21.5,2.9,11.4,6.4,8.0,6.3,6.9,17.9,3.4,15.3,22.2,5.6,6.5,5.0,57.3,27.9,9.8,70.6,29.4,1766,5.7,50.2,4519,42.1,57.9,4037,52.7,15.6,33.7,82.0,1.2,15.4,0.9,43.6,0.6,2021
12086000124,"Census Tract 1.24, Miami-Dade County, Florida",56.6,6.3,71.1,13.6,4.2,4.5,32.8,40777,52953,21595,4.4,12.2,9.4,16.6,19.2,22.9,10.7,3.1,0.0,1.5,10.0,38.3,26.2,15.1,54.2,18.9,11.9,36.4,63.6,1219,10.1,49.7,1385,89.5,10.5,3403,38.5,11.9,15.4,46.5,36.6,10.2,0.4,46.9,3.0,2021
12086000125,"Census Tract 1.25, Miami-Dade County, Florida",54.3,1.2,68.7,3.1,5.0,8.7,39.9,45239,62431,29685,24.3,2.2,4.0,7.6,16.9,13.4,8.5,17.4,1.9,3.7,16.9,3.1,7.9,8.5,68.9,19.2,3.4,62.8,37.2,2002,8.2,54.1,3391,61.7,38.3,4511,42.8,25.8,25.9,81.9,2.0,13.6,1.6,38.9,5.0,2021
12086000126,"Census Tract 1.26, Miami-Dade County, Florida",38.6,2.3,79.4,9.3,0.0,6.3,38.0,32188,69321,37499,13.6,5.1,22.4,13.6,10.2,9.9,10.8,9.8,0.7,4.0,21.5,13.2,6.5,16.4,64.0,17.3,2.3,51.1,48.9,1143,4.6,54.9,2209,47.7,52.3,1956,59.6,11.3,40.0,81.7,0.6,12.6,3.1,39.6,0.0,2021
12086000127,"Census Tract 1.27, Miami-Dade County, Florida",56.5,5.4,82.4,0.0,0.7,10.5,30.9,43209,76534,37960,8.8,4.5,18.1,11.8,10.6,19.2,6.1,12.0,3.9,5.0,12.8,7.6,8.8,8.0,58.2,29.1,4.8,69.1,30.9,1491,6.1,59.9,1860,72.3,27.7,2861,45.2,22.6,24.7,82.0,2.6,13.2,1.0,43.9,4.4,2021
12086000128,"Census Tract 1.28, Miami-Dade County, Florida",70.2,5.7,68.3,2.4,1.2,18.2,38.2,67490,118362,51466,1.6,5.8,3.4,4.2,2.7,33.7,18.4,17.8,3.1,9.3,5.5,7.8,13.7,8.7,49.4,31.4,10.5,61.7,38.3,1720,13.9,25.7,2432,63.3,36.7,3534,47.6,18.3,15.5,75.7,11.4,11.6,0.7,69.0,3.3,2021
12086000129,"Census Tract 1.29, Miami-Dade County, Florida",37.5,5.3,65.2,0.0,1.4,30.2,36.5,107625,190381,99488,5.5,3.2,4.4,8.7,11.8,7.9,6.6,9.6,14.2,28.1,6.5,2.0,4.7,8.0,42.6,41.4,8.0,83.3,16.7,2815,12.3,67.3,2082,52.8,47.2,2283,66.0,10.2,52.1,74.2,0.0,10.7,3.5,23.3,1.3,2021
12086000130,"Census Tract 1.30, Miami-Dade County, Florida",48.3,3.2,77.4,1.1,0.0,15.5,33.2,83167,154923,78425,3.0,4.4,8.9,10.0,7.0,14.1,6.8,18.3,8.7,18.8,6.9,2.5,6.8,4.4,57.4,36.2,2.1,66.7,33.3,1986,14.0,35.1,3316,38.1,61.9,2549,62.0,9.4,39.9,81.2,1.1,15.9,0.6,46.9,2.7,2021
12086000131,"Census Tract 1.31, Miami-Dade County, Florida",59.4,6.6,75.3,2.7,0.5,16.2,31.8,72691,121497,53164,3.3,3.3,8.6,3.8,10.5,25.3,2.8,14.2,10.4,17.7,10.9,3.8,5.3,6.1,51.1,31.2,11.6,58.0,42.0,2153,4.8,49.4,3157,58.8,41.2,4285,41.8,23.1,17.7,83.5,0.5,9.1,0.4,38.2,1.5,2021
12086000132,"Census Tract 1.32, Miami-Dade County, Florida",48.3,5.6,80.4,0.0,1.6,8.0,28.1,36048,60332,33438,10.3,13.2,15.5,9.7,11.1,9.8,9.4,11.8,3.4,5.9,19.7,9.4,12.3,19.5,56.7,19.5,4.3,69.0,31.0,1692,5.1,56.4,4062,78.4,21.6,5732,55.8,12.4,38.6,80.0,3.4,11.3,2.5,49.2,2.0,2021
12086000134,"Census Tract 1.34, Miami-Dade County, Florida",55.7,2.5,79.9,4.9,1.4,8.3,31.1,37528,53830,28871,5.2,6.4,21.9,15.0,10.5,11.3,16.7,9.5,0.8,2.7,17.1,13.5,22.7,15.7,54.1,24.7,5.5,59.2,40.8,1387,8.6,76.0,2100,76.4,23.6,3080,49.6,14.2,22.9,68.7,6.6,19.1,2.5,47.2,0.1,2021
12086000140,"Census Tract 1.40, Miami-Dade County, Florida",74.2,6.1,84.4,0.6,4.4,4.9,36.9,51610,68966,35243,6.9,5.0,8.1,11.6,13.7,28.3,11.9,6.0,1.8,6.7,13.6,8.3,8.6,2.6,75.3,21.3,0.8,18.1,81.9,1724,3.5,60.5,2344,74.4,25.6,3519,38.1,15.4,5.3,54.2,2.2,38.5,1.3,74.1,1.1,2021
12086000141,"Census Tract 1.41, Miami-Dade County, Florida",73.7,4.5,76.0,6.4,1.7,14.0,31.2,94031,143097,59584,2.0,0.0,7.3,16.4,7.5,10.8,7.9,18.2,9.4,20.5,7.9,13.3,4.0,5.4,42.9,39.9,11.8,24.6,75.4,2252,9.5,48.3,1347,62.1,37.9,2034,39.2,22.6,7.8,76.5,1.0,19.0,0.0,49.6,5.6,2021
12086000142,"Census Tract 1.42, Miami-Dade County, Florida",47.2,7.6,66.9,1.7,2.7,15.9,34.3,57917,115977,61565,11.2,6.1,7.1,12.2,8.9,8.0,6.9,10.0,11.8,17.8,17.6,5.6,3.3,12.9,52.7,30.6,3.8,77.1,22.9,2301,0.0,68.1,4213,49.9,50.1,4015,59.9,9.0,39.7,73.2,2.4,14.3,5.8,52.9,8.5,2021
12086000143,"Census Tract 1.43, Miami-Dade County, Florida",54.7,1.7,75.9,2.1,0.0,13.9,28.8,44688,120171,68610,10.3,11.7,14.2,6.9,8.4,11.3,4.2,10.1,6.7,16.2,16.3,1.1,8.1,17.7,46.2,29.5,6.7,59.8,40.2,1908,3.2,50.1,2320,74.5,25.5,3007,54.6,11.1,29.8,76.7,0.8,20.3,0.0,56.1,5.5,2021
12086000144,"Census Tract 1.44, Miami-Dade County, Florida",68.9,6.9,78.5,0.0,0.0,7.4,42.8,76827,112905,48090,5.0,0.0,8.3,3.6,10.7,15.2,19.8,6.6,18.4,12.4,2.7,2.6,2.6,2.6,51.9,45.6,0.0,37.1,62.9,1958,22.6,50.2,989,67.0,33.0,1564,42.3,26.7,11.6,81.3,1.1,6.7,1.2,57.4,1.3,2021
12086000145,"Census Tract 1.45, Miami-Dade County, Florida",68.0,6.4,61.4,1.7,0.0,32.6,28.4,146074,203836,61624,6.8,0.0,3.2,0.0,3.2,9.2,4.4,39.0,2.2,32.0,5.3,5.3,9.6,0.0,18.4,65.2,16.4,95.1,4.9,-666666666,0.0,0.0,1154,84.9,15.1,3195,36.9,32.8,3.4,74.1,0.0,25.9,0.0,50.6,10.5,2021
12086000146,"Census Tract 1.46, Miami-Dade County, Florida",51.1,11.2,77.9,0.0,3.6,17.3,31.0,96565,143488,60275,1.6,1.3,2.5,4.3,13.9,11.8,18.7,15.5,4.2,26.1,4.2,1.2,1.7,1.0,45.9,35.4,17.7,71.3,28.7,2272,10.2,64.6,2767,63.9,36.1,4396,51.0,19.2,35.1,77.6,0.0,21.2,0.6,24.9,1.8,2021
12086000204,"Census Tract 2.04, Miami-Dade County, Florida",64.3,3.9,80.0,6.3,3.8,2.6,31.7,69844,87726,25089,2.9,3.0,8.1,4.5,14.4,22.4,22.7,10.7,1.8,9.5,13.4,20.0,16.5,5.9,14.4,48.7,31.0,73.4,26.6,1526,0.0,64.3,1207,91.5,8.5,4172,34.8,22.7,13.8,26.7,53.7,7.3,0.4,27.2,6.4,2021
12086000206,"Census Tract 2.06, Miami-Dade County, Florida",57.1,4.3,66.4,5.9,0.0,8.1,32.4,50118,55325,17009,9.7,7.7,6.7,5.3,19.9,30.1,6.7,11.6,1.1,1.1,11.6,30.1,16.3,16.3,28.2,39.0,16.4,54.5,45.5,1403,3.7,61.2,1963,90.5,9.5,6484,35.6,30.1,16.2,17.6,65.3,7.6,4.0,24.6,2.3,2021
12086000211,"Census Tract 2.11, Miami-Dade County, Florida",60.0,11.3,78.5,5.7,0.6,4.5,37.6,53125,69866,26561,5.2,2.6,7.7,15.9,16.7,13.4,11.3,21.3,2.3,3.5,12.8,18.4,14.9,7.5,39.3,36.9,16.3,58.2,41.8,1846,7.3,68.8,1071,85.0,15.0,2613,40.0,14.5,15.0,65.2,14.9,17.5,0.5,60.4,1.7,2021
12086000212,"Census Tract 2.12, Miami-Dade County, Florida",60.0,12.4,79.7,2.3,0.0,2.4,33.9,35679,41419,17331,5.3,5.8,13.8,24.5,25.4,16.3,3.5,4.5,0.8,0.0,19.6,22.7,32.7,10.4,62.2,26.4,1.0,8.7,91.3,1165,6.4,57.1,2060,83.9,16.1,4480,37.0,20.4,9.6,44.8,42.9,10.9,0.4,46.3,4.6,2021
12086000213,"Census Tract 2.13, Miami-Dade County, Florida",64.6,7.4,58.7,7.9,1.8,7.1,31.1,53816,70767,21501,5.0,6.8,8.5,17.1,10.7,14.7,15.4,12.8,3.5,5.5,13.1,16.1,17.3,11.5,45.9,28.2,14.4,41.0,59.0,1390,1.4,55.7,1719,86.9,13.1,5208,34.1,28.8,14.3,37.1,39.7,13.7,5.2,20.9,2.2,2021
12086000215,"Census Tract 2.15, Miami-Dade County, Florida",56.9,12.9,76.3,5.8,1.3,5.5,33.1,48622,107744,35066,3.4,3.0,18.4,14.8,13.4,17.6,14.5,6.5,4.0,4.4,14.5,19.0,17.6,3.7,53.7,25.6,17.0,43.2,56.8,1294,3.9,64.0,1668,96.6,3.4,5240,37.9,22.9,13.4,8.4,85.2,1.5,1.8,11.2,3.3,2021
12086000216,"Census Tract 2.16, Miami-Dade County, Florida",67.5,4.4,81.3,9.4,1.7,0.4,31.8,60852,75866,21374,3.3,1.5,5.6,8.4,23.2,23.1,9.3,13.0,6.7,6.0,9.0,30.7,21.0,6.1,29.8,34.0,30.2,71.1,28.9,2019,8.9,71.3,1227,95.3,4.7,4845,36.1,18.0,13.7,17.8,75.1,1.1,2.1,18.0,1.2,2021
12086000218,"Census Tract 2.18, Miami-Dade County, Florida",59.9,13.7,74.7,14.1,0.9,4.0,34.4,35972,53226,17422,1.1,3.0,31.9,12.7,13.6,12.5,11.7,10.0,3.2,0.3,32.9,34.8,28.3,13.7,42.4,23.4,20.5,60.7,39.3,1180,0.0,79.9,1088,93.4,6.6,3519,40.8,25.3,13.9,13.7,78.4,3.7,0.0,19.9,2.3,2021
12086000219,"Census Tract 2.19, Miami-Dade County, Florida",64.5,4.9,61.6,10.5,1.6,8.3,30.6,40132,53154,18886,13.8,2.8,8.7,14.9,17.0,25.0,14.4,2.1,0.0,1.3,19.2,30.6,30.6,15.9,48.6,31.5,4.1,16.5,83.5,1205,5.2,55.7,1886,87.8,12.2,4882,31.2,25.6,8.6,23.2,53.5,19.7,0.7,37.1,1.9,2021
12086000220,"Census Tract 2.20, Miami-Dade County, Florida",65.6,3.0,83.3,6.5,0.0,4.2,34.7,36817,49317,17685,6.0,9.1,13.9,17.8,13.3,24.5,3.8,9.2,0.2,2.1,30.6,31.4,25.4,9.7,49.5,25.0,15.8,36.7,63.3,1253,8.2,75.9,1865,93.1,6.9,5278,36.0,28.8,11.4,18.4,74.4,4.1,0.0,20.9,2.1,2021
12086000221,"Census Tract 2.21, Miami-Dade County, Florida",57.2,7.3,72.5,14.7,3.0,3.4,27.2,58306,64039,23068,4.1,14.3,0.0,3.5,15.9,36.0,13.5,8.1,4.6,0.0,11.8,15.2,9.4,0.0,48.3,39.7,12.0,77.4,22.6,1184,0.0,14.3,776,100.0,0.0,2301,51.3,19.4,24.3,65.7,27.6,2.4,4.0,53.0,1.0,2021
12086000222,"Census Tract 2.22, Miami-Dade County, Florida",67.3,7.1,76.0,2.3,1.5,0.0,30.9,47417,60580,22201,3.4,2.5,12.7,13.8,19.6,19.6,11.4,12.7,2.9,1.4,13.2,24.5,20.6,3.9,39.9,38.8,17.4,72.3,27.7,1309,48.6,49.5,1430,96.6,3.4,4205,39.0,22.9,13.3,39.3,38.3,10.7,6.7,47.7,0.5,2021
12086000223,"Census Tract 2.23, Miami-Dade County, Florida",58.8,6.3,72.0,16.5,0.0,1.6,34.7,37672,46513,17467,6.3,0.0,8.4,23.8,25.9,24.1,7.5,1.9,0.0,2.0,15.0,26.1,29.1,7.3,53.4,25.1,14.1,45.6,54.4,1136,0.0,71.7,1120,97.2,2.8,3074,46.3,21.5,12.9,18.7,68.7,7.3,2.6,21.1,0.2,2021
12086000224,"Census Tract 2.24, Miami-Dade County, Florida",63.2,6.4,74.1,9.1,0.0,3.1,33.2,31164,38744,16822,17.1,8.7,16.2,20.3,8.9,17.5,3.7,7.0,0.6,0.1,30.5,25.2,30.7,17.8,57.0,23.1,2.2,9.5,90.5,1215,5.8,69.8,1932,93.8,6.2,4434,35.6,22.3,6.0,25.8,59.1,13.6,0.3,32.4,4.5,2021
12086000225,"Census Tract 2.25, Miami-Dade County, Florida",68.8,3.6,77.9,5.8,0.3,0.0,30.8,49601,66418,27961,2.1,6.4,8.4,7.2,26.9,25.0,15.2,4.5,0.6,3.7,6.7,27.3,24.4,4.9,58.2,35.0,1.9,27.7,72.3,1273,7.0,45.1,1978,90.7,9.3,4436,34.3,28.7,8.9,39.5,20.0,26.0,4.6,64.1,4.9,2021
12086000226,"Census Tract 2.26, Miami-Dade County, Florida",46.5,7.8,57.6,0.0,5.1,7.3,24.0,65978,106538,31278,11.9,3.8,1.7,9.5,2.1,25.6,20.0,16.2,4.0,5.2,5.1,23.1,2.7,8.6,51.8,24.3,15.3,89.7,10.3,2518,0.0,72.2,1083,70.7,29.3,2743,32.2,42.7,19.7,90.4,4.0,2.5,1.4,14.8,9.3,2021
12086000227,"Census Tract 2.27, Miami-Dade County, Florida",61.4,1.9,75.4,5.0,1.5,4.1,28.9,50909,66627,21295,9.5,1.5,14.4,12.0,12.1,15.1,14.7,7.5,13.2,0.0,17.1,39.2,17.5,15.3,33.3,42.0,9.4,51.2,48.8,1194,9.0,52.4,895,98.5,1.5,3305,38.2,20.4,15.7,12.9,68.1,17.8,0.7,25.2,3.8,2021
12086000228,"Census Tract 2.28, Miami-Dade County, Florida",57.1,3.7,68.1,12.4,0.6,0.9,34.4,42426,50910,16867,11.8,2.6,9.5,16.4,15.1,25.7,6.2,12.0,0.7,0.0,35.7,27.1,22.6,2.1,53.2,26.1,18.7,30.1,69.9,1431,6.0,72.7,1086,94.3,5.7,3353,35.2,20.0,13.8,10.4,79.2,9.4,0.0,17.2,2.8,2021
12086000302,"Census Tract 3.02, Miami-Dade County, Florida",61.4,3.6,70.7,8.6,0.0,1.8,27.1,55677,67398,20498,2.0,1.3,15.7,16.9,13.0,9.5,17.4,19.2,3.2,1.8,14.7,21.5,32.7,1.7,23.0,53.3,22.0,91.0,9.0,2036,0.0,100.0,735,81.5,18.5,2151,36.3,21.3,14.5,30.0,55.9,6.8,1.0,30.9,3.6,2021
12086000306,"Census Tract 3.06, Miami-Dade County, Florida",54.5,11.8,73.7,14.3,1.5,0.2,30.7,37620,58807,20672,10.8,6.1,16.0,15.5,15.2,13.9,4.9,11.0,2.4,4.3,29.7,33.8,25.1,20.3,47.6,14.0,18.0,27.0,73.0,1133,8.9,66.9,1991,85.5,14.5,5035,38.4,23.9,15.9,20.9,66.3,8.0,0.1,27.9,3.1,2021
12086000307,"Census Tract 3.07, Miami-Dade County, Florida",53.6,5.8,80.5,2.7,0.0,6.3,33.3,45000,66109,19542,7.1,4.5,9.4,15.8,16.4,16.9,11.9,8.1,5.9,3.9,11.5,32.8,20.9,8.2,23.4,39.5,28.9,81.1,18.9,1309,18.5,67.7,1191,92.2,7.8,4182,40.3,19.1,17.6,22.7,66.9,4.9,0.9,24.0,4.1,2021
12086000308,"Census Tract 3.08, Miami-Dade County, Florida",61.3,13.8,71.5,5.7,0.5,11.3,29.3,63867,72963,21457,5.4,1.9,5.7,4.3,8.9,36.9,14.7,18.2,0.7,3.3,5.4,25.9,19.8,5.4,21.2,41.9,31.5,83.7,16.3,1794,0.0,66.2,1381,95.2,4.8,4920,36.5,19.8,11.6,25.1,63.3,9.1,0.1,33.7,3.4,2021
12086000309,"Census Tract 3.09, Miami-Dade County, Florida",55.4,2.3,64.3,14.6,0.0,2.9,29.9,47517,49130,15247,4.9,6.8,12.4,11.5,20.8,31.0,7.3,4.3,1.1,0.0,9.8,32.9,33.7,15.4,48.7,23.3,12.6,24.8,75.2,1302,8.0,59.3,1254,89.1,10.9,3971,40.3,22.9,18.7,28.3,70.4,0.3,0.1,25.9,2.7,2021
12086000310,"Census Tract 3.10, Miami-Dade County, Florida",50.8,11.2,75.7,3.8,6.6,2.5,31.7,45477,67032,27123,9.9,5.8,15.3,6.9,17.7,11.2,11.1,8.3,10.7,3.1,26.3,38.1,13.5,16.3,35.1,33.8,14.8,57.5,42.5,1200,0.0,81.6,1352,93.7,6.3,3630,38.2,22.3,13.9,12.3,60.6,14.4,11.9,26.3,0.0,2021
12086000311,"Census Tract 3.11, Miami-Dade County, Florida",57.3,10.8,83.5,9.5,0.0,2.1,38.7,34738,46974,13883,15.7,2.2,2.2,32.3,8.1,25.4,3.6,9.3,1.1,0.0,26.3,55.0,27.2,10.0,36.0,30.7,23.4,62.8,37.2,1360,0.0,91.0,1292,93.4,6.6,4628,31.6,31.1,10.1,11.0,77.7,4.8,0.0,10.5,0.6,2021
12086000312,"Census Tract 3.12, Miami-Dade County, Florida",55.5,13.4,79.7,1.8,0.0,4.5,26.4,42801,51640,20410,0.0,3.9,16.0,12.9,25.2,27.5,6.8,6.3,1.3,0.0,7.7,27.6,22.6,6.1,36.7,35.5,21.8,40.7,59.3,1214,8.5,69.0,1300,91.5,8.5,3263,32.5,24.4,16.3,38.6,50.1,8.6,2.7,31.5,0.2,2021
12086000402,"Census Tract 4.02, Miami-Dade County, Florida",50.0,10.9,64.4,10.8,0.0,1.2,29.7,36813,46103,16040,10.7,6.5,15.7,15.9,10.9,21.2,13.7,4.4,1.0,0.0,25.4,35.1,34.1,11.0,37.7,32.8,18.5,57.8,42.2,1514,12.5,47.5,1295,95.7,4.3,3911,35.6,20.9,13.3,11.3,57.5,22.8,7.8,32.1,0.2,2021
12086000405,"Census Tract 4.05, Miami-Dade County, Florida",56.5,3.1,80.7,2.0,0.0,0.0,30.9,54123,85202,26677,5.0,5.9,17.9,7.1,9.0,21.3,20.3,9.3,1.0,3.4,12.6,20.3,17.9,9.9,33.7,29.9,26.5,89.2,10.8,-666666666,27.3,62.0,1138,98.8,1.2,3725,40.5,19.5,16.9,16.8,66.0,9.7,0.0,32.5,3.5,2021
12086000408,"Census Tract 4.08, Miami-Dade County, Florida",48.4,12.7,81.7,11.9,0.7,1.3,34.0,39144,49964,16271,6.9,5.6,13.9,15.4,16.6,24.8,9.7,4.3,1.9,0.8,23.4,53.2,24.0,15.5,42.9,21.9,19.6,33.8,66.2,1144,8.7,62.1,1909,92.8,7.2,6187,38.4,24.4,16.8,14.5,66.3,3.2,0.7,35.2,2.5,2021
12086000409,"Census Tract 4.09, Miami-Dade County, Florida",60.7,9.2,73.5,11.8,2.1,0.0,39.8,56477,56921,17226,8.6,3.6,10.1,10.9,7.5,28.8,22.1,5.5,2.0,0.8,14.4,49.5,24.8,5.2,38.4,40.2,16.2,40.9,59.1,1530,4.9,55.2,1249,95.9,4.1,4453,32.9,25.8,9.6,15.5,72.9,6.1,1.5,30.0,4.5,2021
12086000410,"Census Tract 4.10, Miami-Dade County, Florida",53.9,3.9,79.3,6.0,0.0,1.9,28.6,55069,65620,16568,9.3,1.9,10.6,8.8,15.7,18.2,23.7,7.2,0.5,4.0,22.5,38.0,17.5,2.4,19.8,43.1,34.6,78.8,21.2,1464,14.4,39.7,1240,96.3,3.7,5283,39.7,23.3,18.6,16.4,74.0,5.8,0.0,26.1,1.9,2021
12086000411,"Census Tract 4.11, Miami-Dade County, Florida",59.9,2.4,77.7,9.3,1.2,1.0,28.0,40271,50801,18792,10.3,4.2,20.5,10.9,17.4,20.6,10.4,1.4,3.7,0.5,20.6,44.3,26.1,18.3,48.8,20.6,12.2,32.2,67.8,1268,12.2,57.9,2145,94.8,5.2,5886,40.3,26.5,14.8,12.7,79.5,5.5,0.0,16.6,1.6,2021
12086000413,"Census Tract 4.13, Miami-Dade County, Florida",61.8,6.8,81.1,9.1,0.0,2.6,30.7,57708,65859,20183,5.4,4.9,13.8,11.7,3.8,37.3,6.9,9.1,6.4,0.6,21.2,36.2,14.3,5.3,42.2,29.4,23.0,72.4,27.6,424,15.1,14.2,1538,92.1,7.9,5078,32.8,28.7,12.8,16.9,79.0,2.5,0.7,19.4,1.8,2021
12086000414,"Census Tract 4.14, Miami-Dade County, Florida",55.4,7.1,70.4,5.8,1.2,8.1,31.3,37596,50013,21493,17.8,3.8,12.7,11.9,17.0,16.3,7.8,7.2,3.7,1.8,21.5,15.0,19.8,11.9,54.7,21.3,12.1,34.0,66.0,1161,16.7,52.2,2034,88.6,11.4,4285,40.2,19.3,13.0,6.4,87.0,3.2,0.0,11.7,0.6,2021
12086000415,"Census Tract 4.15, Miami-Dade County, Florida",74.0,2.9,79.0,15.6,0.0,4.1,36.7,47425,72899,22723,9.0,3.8,14.5,5.0,19.5,15.6,9.3,9.5,0.0,13.9,7.0,18.2,17.4,11.1,35.2,33.0,20.7,65.8,34.2,1602,0.0,65.9,739,97.3,2.7,2355,31.4,21.1,6.9,26.9,55.2,10.9,0.0,44.8,4.7,2021
12086000416,"Census Tract 4.16, Miami-Dade County, Florida",48.4,12.3,84.8,6.5,0.0,4.0,27.1,36341,44487,16514,16.5,8.9,12.2,10.3,21.4,9.7,18.7,0.3,1.9,0.0,22.5,49.3,20.1,25.5,28.6,32.4,13.5,40.1,59.9,582,12.7,32.1,1900,91.9,8.1,4930,37.0,29.1,14.1,36.3,49.0,2.5,0.0,49.8,1.0,2021
12086000417,"Census Tract 4.17, Miami-Dade County, Florida",46.8,19.0,78.0,10.3,1.8,2.1,26.8,38949,42966,17777,18.0,13.9,5.2,10.1,17.7,12.2,16.0,7.0,0.0,0.0,22.1,46.0,13.5,21.5,49.3,25.1,4.1,35.6,64.4,1144,1.2,56.4,1816,96.9,3.1,4725,43.0,21.3,18.2,28.8,63.0,8.1,0.0,40.8,3.5,2021
12086000418,"Census Tract 4.18, Miami-Dade County, Florida",53.1,11.1,81.6,8.0,0.0,5.9,30.3,36680,50297,16067,14.8,0.0,18.4,8.2,29.5,14.1,4.9,4.7,0.0,5.4,30.4,33.8,28.4,17.5,16.4,36.1,30.0,55.5,44.5,1008,0.0,52.7,1046,96.0,4.0,3469,30.3,24.2,4.3,0.8,95.7,0.6,0.0,4.3,3.7,2021
12086000419,"Census Tract 4.19, Miami-Dade County, Florida",57.7,1.6,95.1,1.2,0.2,0.0,37.2,46655,56255,19005,3.4,4.6,25.2,9.5,8.6,10.8,30.3,5.0,2.7,0.0,12.7,33.6,10.2,5.4,48.0,18.9,27.7,58.8,41.2,1278,0.0,63.6,1178,93.1,6.9,3610,38.7,25.3,17.0,27.8,66.0,0.1,0.0,31.3,0.7,2021
12086000420,"Census Tract 4.20, Miami-Dade County, Florida",44.9,5.1,63.1,4.6,8.4,0.9,31.0,36569,49378,15973,13.6,7.7,16.9,8.6,7.8,8.8,29.3,7.0,0.2,0.0,49.6,43.9,25.4,26.1,34.9,26.5,12.5,74.4,25.6,-666666666,0.0,39.5,954,97.6,2.4,3102,39.2,18.5,25.5,25.0,68.5,2.2,0.0,23.3,0.1,2021
