tract_geoid,tract_2010,block_count,auto_jobs_30_mean,transit_jobs_30_mean,bike_safe_jobs_30_mean,walk_jobs_20_mean,auto_jobs_30_std,transit_jobs_30_std,time_tax_minutes_mean,time_tax_minutes_median,pct_blocks_never_viable,stop_count,route_count,daily_trip_count,peak_trips,midday_trips,evening_trips,late_trips,wheelchair_pct,poverty_rate_pct,hh_no_vehicle_pct,snap_benefits_pct,rent_burden_50pct_plus,unemployment_rate_pct,ind_1_transit_dependency,ind_2_temporal_mismatch,ind_3_structural_gap,ind_4_time_tax,ind_5_service_coverage,ind_6_economic_vulnerability,ind_7_multimodal_deficit,composite_need,composite_access_deficit,equity_priority_score,equity_percentile,equity_tier,transit_desert,multimodal_desert,shift_worker_proxy,low_income_share,peak_offpeak_ratio,institutional_tract
12086001606,12086001606,31,1331559.5161290322,19781.16129032258,4522.5161290322585,3872.1612903225805,22432.539784683275,2188.3535225792352,20.161290322580644,20.0,0.0,12.0,5.0,517.0,59.0,128.0,88.0,52.0,0.0,17.7,18.7,44.7,42.8,1.6,0.17058947090299562,0.4620563551555338,0.4703247865317038,0.3327176947132033,0.6144344857020914,0.29036655044401566,0.9373047851812947,0.23047801067350565,0.5633676214567653,0.12984384867121984,72.8515625,High,0,0,1.0,29.4,0.6604477611940299,False
12086001701,12086001701,130,1399104.1153846155,25501.423076923078,5763.546153846154,4084.3615384615387,45373.73023856178,13223.383751043842,20.615384615384617,20.0,0.0,20.0,4.0,675.0,75.0,150.0,117.0,74.0,0.0,26.2,8.1,38.6,52.7,12.1,0.15804040509781334,0.4615197469791583,0.4307967482569376,0.34034666266286306,0.6029533661297931,0.37823164471976806,0.9215183970717977,0.2681360249087907,0.5514269842201099,0.14785743957622272,84.765625,High,0,0,1.0,27.0,0.6598240469208211,False
12086001702,12086001702,58,1482971.103448276,48079.81034482759,9082.01724137931,3342.7241379310344,39120.59082747685,29673.344145088762,19.82758620689655,20.0,0.0,14.0,4.0,878.0,100.0,186.0,141.0,99.0,0.0,22.2,10.8,35.5,74.4,10.6,0.14322386475127905,0.4997200967725274,0.31949042186230914,0.3271113304765964,0.6087405092436597,0.40426900804531557,0.8680234227350246,0.2737464363982973,0.5246171562180235,0.14361207698809278,82.6171875,High,0,0,1.0,24.9,0.704225352112676,False
12086001705,12086001703,150,1479247.3866666667,31833.773333333334,14775.94,3886.0733333333333,30674.622135431437,7258.7883768543115,19.533333333333335,20.0,0.0,28.0,4.0,995.0,106.0,228.0,173.0,116.0,0.0,16.6,6.1,49.9,40.9,4.2,0.10011172136450625,0.42303057910323466,0.3986961968892844,0.3221677630786284,0.5773580879214681,0.30994538268846683,0.882041597925165,0.20502855202648654,0.5206588449835561,0.10674992908676141,57.8125,Moderate,0,0,1.0,26.6,0.6150870406189555,False
12086001801,12086001801,76,1432539.0131578948,32127.105263157893,3844.3684210526317,2899.4868421052633,19345.169663764347,19681.327044403584,22.763157894736842,25.0,0.0,22.0,7.0,853.0,86.0,188.0,143.0,94.0,0.0,31.6,20.8,23.9,52.8,5.8,0.24026546175707666,0.41612355914712007,0.39072241541543856,0.3764301232369581,0.5659565727699529,0.32200341784863973,0.9170437471644146,0.2811344398028582,0.533255283546777,0.14991642541183745,85.7421875,High,0,0,1.0,31.599999999999998,0.6070588235294118,False
12086001802,12086001802,66,1488165.0303030303,73002.4696969697,2993.060606060606,1625.8181818181818,43920.523297278174,50735.97477627751,20.454545454545453,20.0,0.0,23.0,7.0,1472.0,166.0,318.0,243.0,182.0,0.0,28.5,13.0,41.5,63.9,5.5,0.1744600447554025,0.47049456339253604,0.23945083531701278,0.3376444996484033,0.5452312178493608,0.3869379647495571,0.8407713000260362,0.2806990047524798,0.48671848324666983,0.13662139384197672,78.3203125,High,0,0,1.0,29.1,0.6702557200538358,False
12086001803,12086001803,53,1504737.7924528301,70425.22641509434,4366.830188679245,2272.3584905660377,50579.11001983333,33093.40909319088,19.433962264150942,20.0,0.0,11.0,5.0,863.0,91.0,188.0,151.0,99.0,0.0,26.8,31.1,59.7,39.1,5.3,0.24322049004032814,0.43008593381914667,0.2485377016764909,0.32049828888807047,0.605949932048431,0.3684768621012604,0.8401398619700453,0.30584867607079425,0.48904234368043686,0.14957295335721996,85.546875,High,0,0,1.0,63.3,0.6232876712328768,False
12086001901,12086001901,83,1613004.9759036144,34826.5421686747,3299.253012048193,1112.6626506024097,51387.90168806133,12054.46136853054,21.746987951807228,20.0,0.0,28.0,5.0,1145.0,135.0,257.0,179.0,126.0,0.0,36.8,25.5,52.0,54.6,12.2,0.28590616406457203,0.5138428131974185,0.3980610026265637,0.3593580568206462,0.5636071613091628,0.4518704929871478,0.9178368027755122,0.36888832852585995,0.5505411673458607,0.20308821100689028,97.265625,Critical,0,0,1.0,37.400000000000006,0.7206405693950177,False
12086001903,12086001903,41,1491602.487804878,19509.48780487805,3779.8048780487807,1590.878048780488,24411.253829045672,7004.332431152707,24.634146341463413,25.0,0.0,10.0,7.0,620.0,66.0,142.0,98.0,71.0,0.0,24.2,33.7,45.8,50.9,7.4,0.2738458529288184,0.44158723693532703,0.49493366161835844,0.40786348657240634,0.5968729642608441,0.3630928940568475,0.9459269531219979,0.318469373492833,0.5774368605017868,0.18389595519567245,94.921875,Critical,0,0,1.0,46.900000000000006,0.6366559485530546,False
12086001904,12086001904,73,1547264.6849315069,43993.849315068495,2478.5479452054797,1185.041095890411,54474.03091481007,16920.63079881352,20.684931506849313,20.0,0.0,21.0,7.0,1147.0,122.0,246.0,174.0,125.0,0.0,29.6,19.7,36.5,71.0,12.3,0.22227425548694538,0.4716163757239469,0.34485773229472577,0.3415150785940707,0.5590460245524181,0.42948379540299925,0.9017211175940988,0.3258790254449723,0.5237512657518522,0.1706795520587843,93.1640625,Critical,0,0,1.0,33.1,0.671559633027523,False
12086002001,12086002001,94,1622280.744680851,49562.28723404255,3908.244680851064,2721.1063829787236,44293.89115188427,17320.371546476916,18.98936170212766,20.0,0.0,16.0,5.0,944.0,112.0,224.0,169.0,88.0,0.0,40.5,31.4,45.4,54.7,16.1,0.31718178145212533,0.4948327865366225,0.33097402738869086,0.3130288194588641,0.5935549340701305,0.46536243131015653,0.8822859011185683,0.39127210638114096,0.5229352937145753,0.20460999387274248,97.4609375,Critical,0,0,1.0,45.6,0.6985446985446985,False
12086002003,12086002003,43,1621179.6976744186,37875.232558139534,3914.279069767442,2440.5581395348836,24981.912098017812,9520.2207978527,20.813953488372093,20.0,0.0,15.0,5.0,631.0,77.0,154.0,115.0,62.0,0.0,47.7,29.9,45.6,66.0,8.2,0.3517061983711393,0.4942653884955619,0.3828193098626336,0.3436827001154973,0.6050178723858302,0.4749314094535279,0.9064592741524209,0.4133188039123336,0.5464489090023887,0.22585760946806693,99.0234375,Critical,0,0,1.0,43.8,0.6978851963746224,False
12086002004,12086002004,71,1554675.014084507,76048.4647887324,4451.507042253521,4018.323943661972,45552.753903419616,12835.195554001377,16.12676056338028,15.0,0.0,19.0,4.0,952.0,116.0,225.0,167.0,91.0,0.0,28.4,31.7,34.4,66.3,9.7,0.24765020714801617,0.5137192034372349,0.24000071252520905,0.2649359614638601,0.59655739661253,0.3949656618485043,0.8241271452513017,0.32130793449826023,0.4878680838580271,0.1567558863320467,89.0625,High,0,0,1.0,36.3,0.7204968944099379,False
12086002100,12086002100,85,1483771.7764705883,81731.77647058823,4042.7176470588233,3314.070588235294,80259.87623478654,33823.725459877336,16.470588235294116,15.0,0.011764705882352941,19.0,5.0,1109.0,130.0,252.0,193.0,121.0,0.0,10.1,10.0,2.9,42.7,7.7,0.08198266717248845,0.07168952506438284,0.21704972712537066,0.2707124055434361,0.5825945846530539,0.18475812881531883,0.8157479320645616,0.13337039799390366,0.391558834890161,0.052222357647329985,11.328125,Low,0,0,0.3,8.0,0.6890459363957597,False
12086002201,12086002201,58,1562540.7413793104,94971.31034482758,5726.793103448276,4861.172413793103,50771.675617090135,19136.352669224707,14.051724137931034,15.0,0.0,14.0,3.0,598.0,72.0,139.0,99.0,56.0,0.0,17.0,5.0,16.6,59.2,6.1,0.08581174162624046,0.5259334777622022,0.19803082305143116,0.23007450948132524,0.6264264494462789,0.2758302246595128,0.7801067420567315,0.18082098314287662,0.47211440035959373,0.0853681900289314,37.890625,Low,0,0,1.0,9.8,0.7346938775510204,False
12086002202,12086002202,89,1588014.4157303371,56668.49438202247,2674.3595505617977,1965.2359550561798,42420.397266208274,19996.15737865403,19.382022471910112,20.0,0.0,15.0,3.0,428.0,50.0,105.0,79.0,42.0,0.0,24.4,11.5,37.4,46.0,12.4,0.1568249554799392,0.464868861820067,0.3009521704711779,0.3196256793516887,0.6295836000853606,0.3543569231463616,0.8736766322002185,0.25559093931315036,0.5177413887857025,0.1323300078810327,75.1953125,High,0,0,1.0,27.700000000000003,0.6637168141592921,False
12086002300,12086002300,132,1512549.5075757576,62548.492424242424,965.8030303030303,675.9545454545455,63000.667947809685,24802.65968023758,19.583333333333332,20.0,0.0,22.0,6.0,960.0,104.0,206.0,146.0,100.0,0.0,32.2,26.0,46.9,59.7,8.9,0.2532658556040188,0.4877098250350642,0.2724620223280762,0.32300778332007996,0.5719282802075611,0.41984701544745723,0.8703294007010954,0.336556435525738,0.5050874623183754,0.16999043594661295,92.96875,Critical,0,0,1.0,26.1,0.6902654867256638,False
12086002402,12086002402,71,1433881.1690140846,49129.45070422535,17379.0,9291.633802816901,30497.4778713566,17943.675104367736,17.887323943661972,20.0,0.0,22.0,6.0,1082.0,112.0,265.0,192.0,116.0,0.0,17.8,14.8,38.4,58.5,9.2,0.1345749384632743,0.39833907542245744,0.30881053935233993,0.2945141389797616,0.5682354212997281,0.35199871308802455,0.8256131194065908,0.24328682577564942,0.4791024588921756,0.11655931644518597,64.453125,Moderate,0,0,1.0,31.0,0.5863874345549738,False
12086002403,12086002403,47,1522727.0,49870.87234042553,16981.68085106383,6422.617021276596,47516.584580269635,23367.422091466142,19.25531914893617,20.0,0.0,11.0,3.0,675.0,72.0,153.0,113.0,75.0,0.0,26.7,20.9,37.9,48.8,4.0,0.19817246140208017,0.4388127483577975,0.31753462424638057,0.31749701223254284,0.6300616197183099,0.326210699254144,0.8326574008490764,0.2621915803281121,0.5073126810808215,0.1330131135730721,75.5859375,High,0,0,1.0,31.6,0.6334310850439883,False
12086002404,12086002404,41,1487566.6829268292,56542.95121951219,17328.073170731706,6537.170731707317,49654.832988561655,20335.68148716834,19.634146341463413,20.0,0.0,20.0,3.0,758.0,75.0,180.0,134.0,89.0,0.0,27.1,26.1,64.3,62.1,10.5,0.21756543566606715,0.37418513689700134,0.2887520545192805,0.3238614624272462,0.6096515376148437,0.4663048322670187,0.8179151716769442,0.3419351339665429,0.48287307262706314,0.16511126877757104,91.9921875,Critical,0,0,1.0,51.2,0.5583126550868486,False
12086002501,12086002501,57,1420313.3157894737,127449.70175438597,10587.40350877193,3085.5263157894738,23300.38515481636,48607.10961958318,16.140350877192983,15.0,0.0,14.0,7.0,1448.0,173.0,325.0,227.0,136.0,0.0,29.4,15.1,53.7,72.4,8.3,0.15679654758620296,0.5428534876805733,0.12273639635626646,0.2651642842376671,0.5638554091695307,0.4586551922187243,0.7047035846570919,0.30772586990246364,0.4398626324202259,0.13535711119910163,77.34375,High,0,0,1.0,31.6,0.7543604651162791,False
12086002502,12086002502,66,1470627.7121212122,136016.65151515152,5188.681818181818,1352.7727272727273,51312.61560302245,30670.670781705558,15.530303030303031,15.0,0.0,21.0,7.0,1157.0,130.0,251.0,186.0,124.0,0.0,30.6,29.2,35.1,71.6,9.9,0.2117685641764209,0.4919441568966679,0.11689121397898415,0.2549152334448366,0.5587433311993171,0.4177597339291155,0.7082560674796686,0.31476414905276817,0.4261500005998949,0.13413674230766257,76.5625,High,0,0,1.0,24.0,0.6951871657754011,False
12086002600,12086002600,76,1513038.9078947369,110419.86842105263,6406.828947368421,5321.013157894737,62410.57892423423,18363.537270248056,14.605263157894736,15.0,0.0,32.0,6.0,1557.0,178.0,388.0,289.0,153.0,0.0,11.1,17.9,27.7,51.9,2.7,0.10814742585410482,0.05990133594144644,0.16268024057895425,0.23937418910538108,0.533971123391064,0.25260392505331575,0.7458443162352059,0.18037567545371028,0.34835424105041035,0.06283463152663238,16.9921875,Low,0,0,0.3,13.5,0.6433734939759036,False
12086002702,12086002702,73,1454609.3424657534,179607.04109589042,36942.68493150685,28488.87671232877,29476.386817444956,14792.25193625061,6.232876712328767,5.0,0.0,39.0,8.0,1670.0,197.0,395.0,294.0,174.0,0.0,17.4,15.4,8.3,51.7,5.9,0.07466817535680609,0.48302517788668103,0.0610467749714734,0.09871470743477231,0.49820918132398856,0.23459379450029902,0.45529375217564694,0.15463098492855254,0.31925791875851245,0.04936716642386859,9.765625,Low,0,0,1.0,12.2,0.6848203939745074,False
12086002710,12086002703,29,1354848.3103448276,139103.75862068965,32559.275862068964,30579.724137931036,69904.19587606189,57107.94700743445,8.96551724137931,5.0,0.0,14.0,7.0,1127.0,129.0,276.0,196.0,110.0,0.0,12.4,7.8,3.5,37.2,0.9,0.05500123349239409,0.0654698952518462,0.09670564277693033,0.14462417457504165,0.5735718658040748,0.1444035645374226,0.5445666682415256,0.09970239901490834,0.28498764932988374,0.028413952327808842,2.9296875,Low,0,0,0.3,10.8,0.6649484536082474,False
12086002705,12086002705,17,1454302.705882353,138720.76470588235,6290.64705882353,5047.235294117647,84006.87298873576,39704.751819727775,12.941176470588236,10.0,0.058823529411764705,4.0,3.0,432.0,46.0,92.0,72.0,49.0,0.0,5.3,19.9,19.1,43.2,7.9,0.08694630036453636,0.06106636847549766,0.11092914300042811,0.21141685908802904,0.6513375227441203,0.21685569434571164,0.6900500028931459,0.151900997355124,0.34495997924024424,0.05239976489419597,11.5234375,Low,0,0,0.3,5.4,0.647887323943662,False
12086002707,12086002706,22,1425362.5454545454,158721.45454545456,29130.636363636364,14751.863636363636,21709.866492378183,11728.73418545554,8.863636363636363,10.0,0.0,4.0,3.0,413.0,45.0,96.0,74.0,44.0,0.0,8.8,2.6,3.3,57.1,1.4,0.03169094713848882,0.056666694456718396,0.08101332375837134,0.14291253458462305,0.6519126401150122,0.1853916923372037,0.5559815287454178,0.10854131973784627,0.29769734433202855,0.03231246263625043,4.1015625,Low,0,0,0.3,7.8,0.6308411214953271,False
12086002800,12086002800,53,1417716.716981132,124842.52830188679,15619.867924528302,6952.396226415094,27184.6016434767,24303.929847315274,13.867924528301886,15.0,0.0,7.0,4.0,517.0,59.0,120.0,89.0,53.0,0.0,44.1,26.7,25.5,63.4,12.3,0.2424314805874665,0.47506883394279475,0.1263773536054864,0.2269866016321375,0.6335881938360626,0.42396196134186387,0.6848346909250467,0.3331967209646652,0.4293711347883056,0.1430650541883407,82.03125,High,0,0,1.0,35.0,0.6755725190839695,False
12086002900,12086002900,81,1387379.3086419753,147948.32098765433,12209.888888888889,7977.7037037037035,30409.212775753494,41872.78188448529,11.54320987654321,10.0,0.0,25.0,11.0,1905.0,237.0,421.0,293.0,179.0,0.0,32.1,23.4,47.7,62.9,9.9,0.17929829863455,0.5788434778178579,0.08937766999313576,0.18793045437060954,0.49130521766965424,0.43489838021732513,0.6461199950794594,0.30709833942593756,0.3987153629861434,0.12244482587665458,68.9453125,Moderate,0,0,1.0,29.299999999999997,0.7961926091825308,False
12086003001,12086003001,71,1417227.1126760563,199392.49295774646,12450.05633802817,10021.25352112676,35624.60562931563,26673.716927703113,8.23943661971831,10.0,0.0,36.0,12.0,1656.0,198.0,368.0,257.0,164.0,0.0,38.3,35.0,29.3,57.3,2.4,0.19675191378770554,0.5415554417396201,0.03581757275992529,0.13242572619262163,0.46775675584608123,0.3505203496834907,0.5368401467604518,0.27363613173559814,0.34287912865974,0.09382411841932373,45.703125,Moderate,0,0,1.0,41.8,0.752851711026616,False
12086003006,12086003003,42,1393402.238095238,68137.42857142857,17610.5,10542.57142857143,30695.105395000977,19115.98331130753,16.071428571428573,15.0,0.0,15.0,5.0,709.0,72.0,173.0,123.0,79.0,0.0,23.2,21.7,37.5,57.3,6.8,0.17590395384416768,0.3894023193577164,0.24006372566526793,0.26400636159907465,0.6026568642316419,0.3503392804351015,0.7835365427357136,0.26312161713963456,0.4559331627178828,0.11996587108191746,67.1875,Moderate,0,0,1.0,39.6,0.576,False
12086003004,12086003004,53,1399528.8867924528,149272.5283018868,18373.66037735849,11040.830188679245,41975.619714424916,36860.389286731304,11.60377358490566,10.0,0.0,29.0,10.0,1002.0,124.0,230.0,159.0,93.0,0.0,29.5,26.5,36.7,54.8,0.0,0.17275607112524172,0.5578439029566322,0.08934064699519335,0.18894794918904612,0.5198944083159243,0.3256637554585153,0.6169859683044345,0.2492099132918785,0.39460257515224606,0.09833887353844321,50.390625,Moderate,0,0,1.0,43.9,0.7717842323651453,False
12086003100,12086003100,73,1406977.2602739725,186609.5205479452,14115.287671232876,8397.90410958904,24423.99705038937,17359.195733985533,9.246575342465754,10.0,0.0,30.0,9.0,1511.0,168.0,353.0,248.0,156.0,0.0,37.3,25.3,48.9,32.4,24.4,0.17578918940115268,0.4666490689927021,0.047220141165891454,0.1493460644537729,0.5117092065952333,0.4524588899044266,0.5616268031985708,0.3141240396527897,0.3473102568812341,0.10909850090438136,59.9609375,Moderate,0,0,1.0,30.4,0.665785997357992,False
12086003400,12086003400,93,1482585.430107527,224374.70967741936,11159.322580645161,8538.956989247312,41707.04877642486,17005.99472473869,8.387096774193548,10.0,0.0,31.0,11.0,1584.0,202.0,332.0,248.0,132.0,0.0,25.5,44.7,41.6,61.3,9.1,0.17351800290060507,0.6261029645146956,0.0217172111001351,0.13490647656492302,0.4890898561223802,0.3903155416765399,0.4943532846171085,0.2819167722885725,0.3532339585838485,0.09958257746667386,52.34375,Moderate,0,0,1.0,32.8,0.8511235955056179,False
12086003606,12086003601,86,1467071.7906976745,234843.93023255814,51220.79069767442,46488.441860465115,38263.89839218479,15941.021412245318,5.232558139534884,5.0,0.0,33.0,19.0,8094.0,959.0,1861.0,1404.0,650.0,0.0,33.5,45.2,50.1,47.9,7.3,0.10040308171465369,0.5260814763926723,0.010870398547948254,0.08190895045383555,0.214375,0.3947119060514765,0.25515395607281743,0.24755749388306508,0.2176779562934547,0.05388780933359502,12.6953125,Low,0,0,1.0,48.599999999999994,0.7348659003831418,False
12086003605,12086003602,48,1404518.6041666667,170860.125,21004.375,11446.833333333334,37118.21712791278,20259.13549921447,12.395833333333334,10.0,0.0,7.0,4.0,884.0,101.0,218.0,155.0,66.0,0.0,36.1,35.4,45.7,54.3,1.6,0.20185486889803922,0.48765779550610056,0.06392327447510861,0.2022548736114123,0.6224793477772536,0.3770458080859371,0.5646290039105992,0.28945033849198815,0.38818885905609485,0.11236139665260533,61.71875,Moderate,0,0,1.0,50.2,0.6902050113895216,False
12086003710,12086003702,97,1484785.1340206186,216161.27835051547,67849.75257731958,50087.1030927835,51065.22394154953,17137.516869516534,5.618556701030927,5.0,0.0,32.0,14.0,4419.0,510.0,1061.0,784.0,425.0,0.0,17.0,7.3,6.9,57.0,7.8,0.02833113294073625,0.47372350835275306,0.02921128731450742,0.08839388255039309,0.3736560752072242,0.2526419552486375,0.23317804889494864,0.14048654409468686,0.2396325604639653,0.033665150272143576,4.6875,Low,0,0,1.0,12.9,0.6740088105726872,False
12086003703,12086003703,14,1463452.2142857143,212212.14285714287,99242.64285714286,58037.0,21642.46470458044,7005.2917454992885,0.35714285714285715,0.0,0.0,6.0,7.0,3826.0,450.0,916.0,686.0,286.0,0.0,5.9,17.9,5.4,33.3,4.3,0.014973200403001801,0.07839928030360302,0.029977879830523708,0.0,0.5077840207111889,0.13791021348859775,0.12582521347060338,0.07644170694579977,0.1483972788631838,0.011343741302413623,0.1953125,Low,0,0,0.3,7.7,0.7150423728813559,False
12086003704,12086003704,17,1474707.3529411764,224505.35294117648,90603.17647058824,72834.41176470589,32815.36666323641,9673.082593860507,3.823529411764706,5.0,0.0,14.0,14.0,5115.0,628.0,1200.0,904.0,377.0,0.0,17.7,39.8,14.4,44.2,0.0,0.025718463144233997,0.5471644564104982,0.020574989314734116,0.05823669741156059,0.3883840723768448,0.20290131004366813,0.08945552397994438,0.11430988659395105,0.22076314789871637,0.02523541040042591,2.34375,Low,0,0,1.0,27.900000000000002,0.7593712212817413,False
12086003705,12086003705,12,1505557.3333333333,232051.33333333334,86254.33333333333,78299.75,56793.09336423562,10929.623991979806,3.3333333333333335,5.0,0.0,2.0,6.0,756.0,96.0,147.0,116.0,71.0,0.0,4.6,9.3,5.6,53.1,2.1,0.005107451336941485,0.11640056194479909,0.018187053171351206,0.0500012048483096,0.6178759518835502,0.17268655597305438,0.07348850844520127,0.08889700365499793,0.17519065605864226,0.015573924391966606,1.171875,Low,0,0,0.3,3.8,0.8622754491017964,False
12086003706,12086003706,26,1470880.6923076923,249076.1923076923,72110.03846153847,58518.07692307692,17631.98835473582,14640.301136299715,3.8461538461538463,5.0,0.0,9.0,18.0,4573.0,554.0,1031.0,800.0,368.0,0.0,9.0,35.1,6.7,51.9,2.7,0.02924535873327097,0.08891844845540446,0.0,0.05861679706832602,0.3778911286699463,0.18898951457296642,0.1326320123957867,0.1091174366531187,0.1316116773178927,0.014361128862545855,0.9765625,Low,0,0,0.3,18.700000000000003,0.7557980900409277,False
12086003707,12086003707,14,1432916.642857143,229406.0,67630.21428571429,56763.71428571428,19513.640655497067,5704.720568900002,4.642857142857143,5.0,0.0,13.0,10.0,4238.0,508.0,1004.0,763.0,354.0,0.0,12.5,22.3,8.5,46.0,3.9,0.03309083497414586,0.07929918772430325,0.01084553438057124,0.07200173498156583,0.4537610210706022,0.1958537287160218,0.19017721249509123,0.11447228184508383,0.16121693813042676,0.018454870779867655,1.3671875,Low,0,0,0.3,14.899999999999999,0.7185289957567186,False
12086003801,12086003801,45,923578.1111111111,10052.644444444444,4562.644444444444,2088.5777777777776,86585.32471163453,3206.6031032256174,28.88888888888889,30.0,0.022222222222222223,12.0,3.0,356.0,41.0,94.0,52.0,33.0,0.0,7.1,6.3,5.7,64.9,4.7,0.06440589171071373,0.07120039469946528,0.5304400138603487,0.4793448838124613,0.6377289013185974,0.2233961742437065,0.9612819658315482,0.14390103297721013,0.5359992319044842,0.07713084314604647,29.6875,Low,0,0,0.3,15.7,0.6871508379888268,False
12086003803,12086003803,25,898164.32,15461.68,9195.96,4827.2,64155.323603943165,2959.1536194211567,22.4,20.0,0.0,19.0,4.0,803.0,80.0,194.0,128.0,96.0,0.0,18.0,7.3,3.2,71.0,8.7,0.11756939108326808,0.3878215935589521,0.4418392370881022,0.37032892358852015,0.6010675275737358,0.285194864764226,0.9294023010535026,0.20138212792374705,0.5460919165725626,0.10997315220134,60.3515625,Moderate,0,0,1.0,16.8,0.5741626794258373,False
12086003804,12086003804,72,915022.5277777778,15440.277777777777,9182.430555555555,5356.236111111111,41585.922419638286,3438.391378808616,22.77777777777778,25.0,0.0,13.0,4.0,708.0,78.0,167.0,113.0,76.0,0.0,15.4,10.1,7.2,58.3,3.1,0.11833712461384432,0.45935110104341026,0.44570091935682105,0.37667574319059893,0.6158749326100141,0.2276213268564594,0.9281343106968182,0.17297922573515184,0.5651474013795326,0.09775875991686463,50.1953125,Moderate,0,0,1.0,19.799999999999997,0.6573033707865168,False
12086003906,12086003906,59,1170694.7457627119,10225.610169491525,4010.2881355932204,676.6440677966102,75313.72148543705,6575.657321323931,28.8135593220339,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,4.1,0.6,65.7,2.0,0.04154718543441011,0.1091724898404202,0.5729665690935114,0.47807931659370184,0.9797571649087525,0.18972347189781436,0.9662136147537237,0.11563532866611223,0.621237831038022,0.07183704077190436,24.8046875,Low,0,0,0.3,6.3,0.0,False
12086003909,12086003909,23,955405.0,22952.956521739132,9139.304347826086,4438.173913043478,12035.839046176017,3142.1391884895706,20.0,20.0,0.0,9.0,2.0,643.0,61.0,144.0,106.0,84.0,0.0,25.0,39.1,27.0,40.5,2.3,0.2934244108897312,0.36523028875344765,0.3774225719084866,0.3300079519988433,0.6442180374912954,0.2618262612414385,0.9155207828072734,0.2776253360655848,0.5264799265918694,0.14616416655185216,83.3984375,High,0,0,1.0,36.2,0.5479041916167665,False
12086003911,12086003911,31,943455.0645161291,22263.967741935485,9152.967741935483,3214.032258064516,21968.14261900702,3517.7570835583188,20.161290322580644,20.0,0.0,4.0,2.0,334.0,37.0,75.0,53.0,38.0,0.0,24.4,15.8,12.8,65.5,8.0,0.18491830155354513,0.46913434290238576,0.3808802748403105,0.3327176947132033,0.6635144439203001,0.3132281670672399,0.9199915500176374,0.24907323431039252,0.5532476612787673,0.1377991843693631,79.296875,High,0,0,1.0,24.6,0.6686746987951807,False
12086003912,12086003912,29,798304.724137931,8260.344827586207,9337.931034482759,1067.896551724138,80596.26038909555,4664.690238344282,30.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,18.2,29.2,60.5,5.5,0.1405739988416313,0.6116038094294114,0.5402202997117127,0.49801200028916354,0.9837046123894557,0.2932680957539239,0.9530440599432631,0.21692104729777759,0.7173169563526013,0.15560114541646047,88.4765625,High,0,0,1.0,23.5,0.0,False
12086003913,12086003913,33,990995.0303030303,24686.18181818182,9470.666666666666,3234.0,37619.058463168694,6004.42569825867,20.606060606060606,20.0,0.0,4.0,3.0,547.0,60.0,110.0,87.0,59.0,0.0,16.1,22.9,17.3,60.7,5.2,0.17825225784345056,0.4987734165923283,0.3704218282772022,0.34019001553159,0.647856549183458,0.27413954221816006,0.914114142786926,0.2261959000308053,0.554271190474301,0.12537387079048043,70.3125,High,0,0,1.0,17.200000000000003,0.703125,False
12086003914,12086003914,16,1061690.875,28395.0625,9439.3125,3193.9375,33854.05110741309,3654.6142973643614,20.0,20.0,0.0,4.0,3.0,538.0,56.0,112.0,88.0,61.0,0.0,16.9,21.9,12.8,49.6,3.1,0.1759311668592418,0.44762874782254036,0.3566875073177666,0.3300079519988433,0.6481289732012488,0.2256551696512192,0.9068616848414527,0.2007931682552305,0.5378629730363703,0.1079992104431504,58.984375,Moderate,0,0,1.0,20.900000000000002,0.6436781609195402,False
12086003915,12086003915,41,1046276.6585365854,16086.80487804878,1608.7560975609756,1181.9512195121952,40510.78831349113,4144.821867218856,24.26829268292683,25.0,0.0,10.0,2.0,431.0,48.0,87.0,69.0,45.0,0.0,4.9,22.5,11.2,54.1,6.1,0.1315768026859447,0.07875431051699576,0.46367973198829093,0.40171699700080926,0.6486465002134016,0.21204223339313724,0.9604146181455819,0.17180951803954098,0.5106424315730159,0.08773323005909915,40.234375,Moderate,0,0,0.3,11.399999999999999,0.7164179104477612,False
12086003916,12086003916,26,1075707.0,9591.5,2143.230769230769,913.0384615384615,97726.68880710119,4421.0647066063175,29.03846153846154,27.5,0.0,3.0,2.0,431.0,47.0,87.0,68.0,45.0,0.0,17.4,24.4,24.1,42.8,2.2,0.2032590688990995,0.5003865596193875,0.5689849923739088,0.4818577648766328,0.6625669547588561,0.2363446182142333,0.9725314301392322,0.2198018435566664,0.6372655403536035,0.14007214060485723,80.46875,High,0,0,1.0,23.8,0.705,False
12086003917,12086003917,13,1207648.923076923,9752.692307692309,1565.3846153846155,1565.3846153846155,59609.86454503085,1783.3953751489219,27.692307692307693,30.0,0.0,18.0,3.0,443.0,50.0,90.0,70.0,45.0,0.0,8.7,1.6,15.5,50.9,4.0,0.050072870190200416,0.08270055046670004,0.5881247034414022,0.4592418352990897,0.6231636509648,0.21632532807510466,0.9722887415572897,0.13319909913265254,0.5451038963458563,0.07260734792696687,25.78125,Low,0,0,0.3,13.700000000000001,0.7317073170731708,False
